Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 7, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 49,545,984
  scalars                 : 14
  total                   : 87,294,734
Estimated FLOPs per token: 4.199593e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 10218ms | tok/sec: 25,654 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.824263 | lrm: 1.00 | dt: 233ms | tok/sec: 1,123,916 | mfu: 47.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.149163 | lrm: 1.00 | dt: 235ms | tok/sec: 1,115,385 | mfu: 47.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.645863 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,911 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.290730 | lrm: 1.00 | dt: 251ms | tok/sec: 1,042,413 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.011138 | lrm: 1.00 | dt: 249ms | tok/sec: 1,052,480 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.785216 | lrm: 1.00 | dt: 239ms | tok/sec: 1,097,171 | mfu: 46.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.602748 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,839 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.454481 | lrm: 1.00 | dt: 251ms | tok/sec: 1,043,013 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.330118 | lrm: 1.00 | dt: 248ms | tok/sec: 1,054,943 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.228819 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,576 | mfu: 46.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.140055 | lrm: 1.00 | dt: 238ms | tok/sec: 1,099,286 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.058338 | lrm: 1.00 | dt: 248ms | tok/sec: 1,056,924 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 5.992237 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,057 | mfu: 45.2% | epoch: 1 | remaining: 299s    
step 00617 (49.3%) | loss: 2.997442 | lrm: 0.85 | dt: 245ms | tok/sec: 1,071,553 | mfu: 45.5% | epoch: 1 | remaining: 152s    
step 00618 (49.3%) | loss: 2.992958 | lrm: 0.84 | dt: 244ms | tok/sec: 1,075,019 | mfu: 45.6% | epoch: 1 | remaining: 152s    
step 00619 (49.4%) | loss: 2.991279 | lrm: 0.84 | dt: 243ms | tok/sec: 1,078,500 | mfu: 45.8% | epoch: 1 | remaining: 152s    
step 00620 (49.5%) | loss: 2.987959 | lrm: 0.84 | dt: 245ms | tok/sec: 1,070,131 | mfu: 45.4% | epoch: 1 | remaining: 151s    
step 00621 (49.6%) | loss: 2.991486 | lrm: 0.84 | dt: 241ms | tok/sec: 1,088,389 | mfu: 46.2% | epoch: 1 | remaining: 151s    
step 00622 (49.7%) | loss: 2.988190 | lrm: 0.84 | dt: 242ms | tok/sec: 1,081,586 | mfu: 45.9% | epoch: 1 | remaining: 151s    
step 00623 (49.7%) | loss: 2.990833 | lrm: 0.84 | dt: 243ms | tok/sec: 1,076,789 | mfu: 45.7% | epoch: 1 | remaining: 151s    
step 00624 (49.8%) | loss: 2.991581 | lrm: 0.84 | dt: 244ms | tok/sec: 1,076,150 | mfu: 45.7% | epoch: 1 | remaining: 150s    
step 00625 (49.9%) | loss: 2.992389 | lrm: 0.83 | dt: 242ms | tok/sec: 1,082,299 | mfu: 45.9% | epoch: 1 | remaining: 150s    
step 00626 (50.0%) | loss: 2.994431 | lrm: 0.83 | dt: 244ms | tok/sec: 1,072,995 | mfu: 45.5% | epoch: 1 | remaining: 150s    
step 00627 (50.1%) | loss: 2.993588 | lrm: 0.83 | dt: 244ms | tok/sec: 1,076,022 | mfu: 45.7% | epoch: 1 | remaining: 150s    
step 00628 (50.1%) | loss: 2.987271 | lrm: 0.83 | dt: 243ms | tok/sec: 1,079,867 | mfu: 45.8% | epoch: 1 | remaining: 149s    
step 00629 (50.2%) | loss: 2.984584 | lrm: 0.83 | dt: 241ms | tok/sec: 1,087,153 | mfu: 46.1% | epoch: 1 | remaining: 149s    
step 00630 (50.3%) | loss: 2.984900 | lrm: 0.83 | dt: 246ms | tok/sec: 1,067,491 | mfu: 45.3% | epoch: 1 | remaining: 149s    
step 00631 (50.4%) | loss: 2.984669 | lrm: 0.83 | dt: 245ms | tok/sec: 1,071,320 | mfu: 45.5% | epoch: 1 | remaining: 149s    
step 00632 (50.5%) | loss: 2.991758 | lrm: 0.83 | dt: 245ms | tok/sec: 1,070,210 | mfu: 45.4% | epoch: 1 | remaining: 148s    
step 00633 (50.6%) | loss: 2.994141 | lrm: 0.82 | dt: 242ms | tok/sec: 1,083,642 | mfu: 46.0% | epoch: 1 | remaining: 148s    
step 00634 (50.6%) | loss: 2.992492 | lrm: 0.82 | dt: 242ms | tok/sec: 1,083,385 | mfu: 46.0% | epoch: 1 | remaining: 148s    
step 00635 (50.7%) | loss: 2.987518 | lrm: 0.82 | dt: 244ms | tok/sec: 1,076,506 | mfu: 45.7% | epoch: 1 | remaining: 148s    
step 00636 (50.8%) | loss: 2.989696 | lrm: 0.82 | dt: 244ms | tok/sec: 1,074,601 | mfu: 45.6% | epoch: 1 | remaining: 147s    
step 00637 (50.9%) | loss: 2.987443 | lrm: 0.82 | dt: 242ms | tok/sec: 1,084,421 | mfu: 46.0% | epoch: 1 | remaining: 147s    
step 00638 (51.0%) | loss: 2.989297 | lrm: 0.82 | dt: 243ms | tok/sec: 1,079,011 | mfu: 45.8% | epoch: 1 | remaining: 147s    
step 00639 (51.0%) | loss: 2.990261 | lrm: 0.82 | dt: 244ms | tok/sec: 1,075,970 | mfu: 45.7% | epoch: 1 | remaining: 147s    
step 00640 (51.1%) | loss: 2.987983 | lrm: 0.81 | dt: 242ms | tok/sec: 1,083,860 | mfu: 46.0% | epoch: 1 | remaining: 146s    
step 00641 (51.2%) | loss: 2.987103 | lrm: 0.81 | dt: 242ms | tok/sec: 1,084,765 | mfu: 46.0% | epoch: 1 | remaining: 146s    
step 00642 (51.3%) | loss: 2.988387 | lrm: 0.81 | dt: 242ms | tok/sec: 1,082,604 | mfu: 45.9% | epoch: 1 | remaining: 146s    
step 00643 (51.4%) | loss: 2.992647 | lrm: 0.81 | dt: 245ms | tok/sec: 1,069,262 | mfu: 45.4% | epoch: 1 | remaining: 146s    
step 00644 (51.4%) | loss: 2.989023 | lrm: 0.81 | dt: 244ms | tok/sec: 1,073,663 | mfu: 45.6% | epoch: 1 | remaining: 145s    
step 00645 (51.5%) | loss: 2.985735 | lrm: 0.81 | dt: 243ms | tok/sec: 1,076,990 | mfu: 45.7% | epoch: 1 | remaining: 145s    
step 00646 (51.6%) | loss: 2.987142 | lrm: 0.81 | dt: 242ms | tok/sec: 1,081,195 | mfu: 45.9% | epoch: 1 | remaining: 145s    
step 00647 (51.7%) | loss: 2.984587 | lrm: 0.81 | dt: 242ms | tok/sec: 1,083,211 | mfu: 46.0% | epoch: 1 | remaining: 145s    
step 00648 (51.8%) | loss: 2.982145 | lrm: 0.80 | dt: 245ms | tok/sec: 1,068,738 | mfu: 45.4% | epoch: 1 | remaining: 144s    
step 00649 (51.8%) | loss: 2.982742 | lrm: 0.80 | dt: 243ms | tok/sec: 1,077,541 | mfu: 45.7% | epoch: 1 | remaining: 144s    
step 00650 (51.9%) | loss: 2.978384 | lrm: 0.80 | dt: 241ms | tok/sec: 1,086,206 | mfu: 46.1% | epoch: 1 | remaining: 144s    
step 00651 (52.0%) | loss: 2.977000 | lrm: 0.80 | dt: 244ms | tok/sec: 1,075,445 | mfu: 45.6% | epoch: 1 | remaining: 144s    
step 00652 (52.1%) | loss: 2.972724 | lrm: 0.80 | dt: 244ms | tok/sec: 1,076,059 | mfu: 45.7% | epoch: 1 | remaining: 143s    
step 00653 (52.2%) | loss: 2.977637 | lrm: 0.80 | dt: 245ms | tok/sec: 1,070,479 | mfu: 45.4% | epoch: 1 | remaining: 143s    
step 00654 (52.3%) | loss: 2.980362 | lrm: 0.80 | dt: 243ms | tok/sec: 1,079,512 | mfu: 45.8% | epoch: 1 | remaining: 143s    
step 00655 (52.3%) | loss: 2.985156 | lrm: 0.79 | dt: 243ms | tok/sec: 1,080,330 | mfu: 45.9% | epoch: 1 | remaining: 143s    
step 00656 (52.4%) | loss: 2.980137 | lrm: 0.79 | dt: 244ms | tok/sec: 1,074,164 | mfu: 45.6% | epoch: 1 | remaining: 143s    
step 00657 (52.5%) | loss: 2.975779 | lrm: 0.79 | dt: 244ms | tok/sec: 1,072,383 | mfu: 45.5% | epoch: 1 | remaining: 142s    
step 00658 (52.6%) | loss: 2.975737 | lrm: 0.79 | dt: 242ms | tok/sec: 1,084,150 | mfu: 46.0% | epoch: 1 | remaining: 142s    
step 00659 (52.7%) | loss: 2.978374 | lrm: 0.79 | dt: 241ms | tok/sec: 1,087,677 | mfu: 46.2% | epoch: 1 | remaining: 142s    
step 00660 (52.7%) | loss: 2.980646 | lrm: 0.79 | dt: 245ms | tok/sec: 1,068,455 | mfu: 45.3% | epoch: 1 | remaining: 142s    
step 00661 (52.8%) | loss: 2.978583 | lrm: 0.79 | dt: 243ms | tok/sec: 1,079,788 | mfu: 45.8% | epoch: 1 | remaining: 141s    
step 00662 (52.9%) | loss: 2.978405 | lrm: 0.78 | dt: 242ms | tok/sec: 1,085,160 | mfu: 46.1% | epoch: 1 | remaining: 141s    
step 00663 (53.0%) | loss: 2.980644 | lrm: 0.78 | dt: 239ms | tok/sec: 1,096,229 | mfu: 46.5% | epoch: 1 | remaining: 141s    
step 00664 (53.1%) | loss: 2.983544 | lrm: 0.78 | dt: 243ms | tok/sec: 1,080,997 | mfu: 45.9% | epoch: 1 | remaining: 141s    
step 00665 (53.1%) | loss: 2.981658 | lrm: 0.78 | dt: 246ms | tok/sec: 1,067,759 | mfu: 45.3% | epoch: 1 | remaining: 140s    
step 00666 (53.2%) | loss: 2.983449 | lrm: 0.78 | dt: 242ms | tok/sec: 1,084,996 | mfu: 46.0% | epoch: 1 | remaining: 140s    
step 00667 (53.3%) | loss: 2.982212 | lrm: 0.78 | dt: 244ms | tok/sec: 1,075,748 | mfu: 45.7% | epoch: 1 | remaining: 140s    
step 00668 (53.4%) | loss: 2.981962 | lrm: 0.78 | dt: 244ms | tok/sec: 1,076,379 | mfu: 45.7% | epoch: 1 | remaining: 140s    
step 00669 (53.5%) | loss: 2.980799 | lrm: 0.78 | dt: 247ms | tok/sec: 1,060,935 | mfu: 45.0% | epoch: 1 | remaining: 139s    
step 00670 (53.6%) | loss: 2.982061 | lrm: 0.77 | dt: 243ms | tok/sec: 1,079,890 | mfu: 45.8% | epoch: 1 | remaining: 139s    
step 00671 (53.6%) | loss: 2.979625 | lrm: 0.77 | dt: 243ms | tok/sec: 1,079,838 | mfu: 45.8% | epoch: 1 | remaining: 139s    
step 00672 (53.7%) | loss: 2.970675 | lrm: 0.77 | dt: 241ms | tok/sec: 1,086,304 | mfu: 46.1% | epoch: 1 | remaining: 139s    
step 00673 (53.8%) | loss: 2.973372 | lrm: 0.77 | dt: 247ms | tok/sec: 1,062,640 | mfu: 45.1% | epoch: 1 | remaining: 138s    
step 00674 (53.9%) | loss: 2.974147 | lrm: 0.77 | dt: 242ms | tok/sec: 1,082,567 | mfu: 45.9% | epoch: 1 | remaining: 138s    
step 00675 (54.0%) | loss: 2.979074 | lrm: 0.77 | dt: 239ms | tok/sec: 1,094,967 | mfu: 46.5% | epoch: 1 | remaining: 138s    
step 00676 (54.0%) | loss: 2.975881 | lrm: 0.77 | dt: 243ms | tok/sec: 1,077,175 | mfu: 45.7% | epoch: 1 | remaining: 138s    
step 00677 (54.1%) | loss: 2.974141 | lrm: 0.76 | dt: 246ms | tok/sec: 1,067,641 | mfu: 45.3% | epoch: 1 | remaining: 137s    
step 00678 (54.2%) | loss: 2.974268 | lrm: 0.76 | dt: 242ms | tok/sec: 1,084,235 | mfu: 46.0% | epoch: 1 | remaining: 137s    
step 00679 (54.3%) | loss: 2.974709 | lrm: 0.76 | dt: 241ms | tok/sec: 1,087,236 | mfu: 46.1% | epoch: 1 | remaining: 137s    
step 00680 (54.4%) | loss: 2.967756 | lrm: 0.76 | dt: 243ms | tok/sec: 1,078,574 | mfu: 45.8% | epoch: 1 | remaining: 137s    
step 00681 (54.4%) | loss: 2.970355 | lrm: 0.76 | dt: 244ms | tok/sec: 1,074,571 | mfu: 45.6% | epoch: 1 | remaining: 136s    
step 00682 (54.5%) | loss: 2.972909 | lrm: 0.76 | dt: 245ms | tok/sec: 1,071,707 | mfu: 45.5% | epoch: 1 | remaining: 136s    
step 00683 (54.6%) | loss: 2.977385 | lrm: 0.76 | dt: 243ms | tok/sec: 1,078,578 | mfu: 45.8% | epoch: 1 | remaining: 136s    
step 00684 (54.7%) | loss: 2.974210 | lrm: 0.76 | dt: 243ms | tok/sec: 1,080,390 | mfu: 45.9% | epoch: 1 | remaining: 136s    
step 00685 (54.8%) | loss: 2.975525 | lrm: 0.75 | dt: 242ms | tok/sec: 1,085,386 | mfu: 46.1% | epoch: 1 | remaining: 135s    
step 00686 (54.8%) | loss: 2.978835 | lrm: 0.75 | dt: 243ms | tok/sec: 1,079,758 | mfu: 45.8% | epoch: 1 | remaining: 135s    
step 00687 (54.9%) | loss: 2.974533 | lrm: 0.75 | dt: 245ms | tok/sec: 1,071,320 | mfu: 45.5% | epoch: 1 | remaining: 135s    
step 00688 (55.0%) | loss: 2.979317 | lrm: 0.75 | dt: 242ms | tok/sec: 1,085,361 | mfu: 46.1% | epoch: 1 | remaining: 135s    
step 00689 (55.1%) | loss: 2.978571 | lrm: 0.75 | dt: 242ms | tok/sec: 1,085,143 | mfu: 46.1% | epoch: 1 | remaining: 134s    
step 00690 (55.2%) | loss: 2.977948 | lrm: 0.75 | dt: 244ms | tok/sec: 1,075,310 | mfu: 45.6% | epoch: 1 | remaining: 134s    
step 00691 (55.3%) | loss: 2.982820 | lrm: 0.75 | dt: 244ms | tok/sec: 1,073,813 | mfu: 45.6% | epoch: 1 | remaining: 134s    
step 00692 (55.3%) | loss: 2.979746 | lrm: 0.74 | dt: 242ms | tok/sec: 1,081,115 | mfu: 45.9% | epoch: 1 | remaining: 134s    
step 00693 (55.4%) | loss: 2.975808 | lrm: 0.74 | dt: 243ms | tok/sec: 1,080,939 | mfu: 45.9% | epoch: 1 | remaining: 134s    
step 00694 (55.5%) | loss: 2.975701 | lrm: 0.74 | dt: 245ms | tok/sec: 1,071,380 | mfu: 45.5% | epoch: 1 | remaining: 133s    
step 00695 (55.6%) | loss: 2.970643 | lrm: 0.74 | dt: 244ms | tok/sec: 1,074,084 | mfu: 45.6% | epoch: 1 | remaining: 133s    
step 00696 (55.7%) | loss: 2.970073 | lrm: 0.74 | dt: 245ms | tok/sec: 1,071,631 | mfu: 45.5% | epoch: 1 | remaining: 133s    
step 00697 (55.7%) | loss: 2.967831 | lrm: 0.74 | dt: 242ms | tok/sec: 1,084,716 | mfu: 46.0% | epoch: 1 | remaining: 133s    
step 00698 (55.8%) | loss: 2.964138 | lrm: 0.74 | dt: 243ms | tok/sec: 1,077,742 | mfu: 45.7% | epoch: 1 | remaining: 132s    
step 00699 (55.9%) | loss: 2.964042 | lrm: 0.73 | dt: 246ms | tok/sec: 1,067,284 | mfu: 45.3% | epoch: 1 | remaining: 132s    
step 00700 (56.0%) | loss: 2.963470 | lrm: 0.73 | dt: 245ms | tok/sec: 1,068,408 | mfu: 45.3% | epoch: 1 | remaining: 132s    
step 00701 (56.1%) | loss: 2.962974 | lrm: 0.73 | dt: 243ms | tok/sec: 1,076,936 | mfu: 45.7% | epoch: 1 | remaining: 132s    
step 00702 (56.1%) | loss: 2.962221 | lrm: 0.73 | dt: 243ms | tok/sec: 1,079,055 | mfu: 45.8% | epoch: 1 | remaining: 131s    
step 00703 (56.2%) | loss: 2.961822 | lrm: 0.73 | dt: 241ms | tok/sec: 1,085,769 | mfu: 46.1% | epoch: 1 | remaining: 131s    
step 00704 (56.3%) | loss: 2.959046 | lrm: 0.73 | dt: 247ms | tok/sec: 1,061,466 | mfu: 45.1% | epoch: 1 | remaining: 131s    
step 00705 (56.4%) | loss: 2.957505 | lrm: 0.73 | dt: 240ms | tok/sec: 1,093,357 | mfu: 46.4% | epoch: 1 | remaining: 131s    
step 00706 (56.5%) | loss: 2.961281 | lrm: 0.73 | dt: 243ms | tok/sec: 1,080,785 | mfu: 45.9% | epoch: 1 | remaining: 130s    
step 00707 (56.5%) | loss: 2.961556 | lrm: 0.72 | dt: 243ms | tok/sec: 1,079,417 | mfu: 45.8% | epoch: 1 | remaining: 130s    
step 00708 (56.6%) | loss: 2.958521 | lrm: 0.72 | dt: 243ms | tok/sec: 1,077,020 | mfu: 45.7% | epoch: 1 | remaining: 130s    
step 00709 (56.7%) | loss: 2.954500 | lrm: 0.72 | dt: 242ms | tok/sec: 1,082,558 | mfu: 45.9% | epoch: 1 | remaining: 130s    
step 00710 (56.8%) | loss: 2.957284 | lrm: 0.72 | dt: 244ms | tok/sec: 1,073,145 | mfu: 45.5% | epoch: 1 | remaining: 129s    
step 00711 (56.9%) | loss: 2.951983 | lrm: 0.72 | dt: 244ms | tok/sec: 1,074,557 | mfu: 45.6% | epoch: 1 | remaining: 129s    
step 00712 (57.0%) | loss: 2.952732 | lrm: 0.72 | dt: 245ms | tok/sec: 1,068,413 | mfu: 45.3% | epoch: 1 | remaining: 129s    
step 00713 (57.0%) | loss: 2.956787 | lrm: 0.72 | dt: 246ms | tok/sec: 1,067,144 | mfu: 45.3% | epoch: 1 | remaining: 129s    
step 00714 (57.1%) | loss: 2.950705 | lrm: 0.71 | dt: 241ms | tok/sec: 1,085,596 | mfu: 46.1% | epoch: 1 | remaining: 128s    
step 00715 (57.2%) | loss: 2.954695 | lrm: 0.71 | dt: 242ms | tok/sec: 1,082,002 | mfu: 45.9% | epoch: 1 | remaining: 128s    
step 00716 (57.3%) | loss: 2.949900 | lrm: 0.71 | dt: 244ms | tok/sec: 1,073,327 | mfu: 45.6% | epoch: 1 | remaining: 128s    
step 00717 (57.4%) | loss: 2.953158 | lrm: 0.71 | dt: 244ms | tok/sec: 1,074,871 | mfu: 45.6% | epoch: 1 | remaining: 128s    
step 00718 (57.4%) | loss: 2.950369 | lrm: 0.71 | dt: 244ms | tok/sec: 1,076,471 | mfu: 45.7% | epoch: 1 | remaining: 127s    
step 00719 (57.5%) | loss: 2.952648 | lrm: 0.71 | dt: 243ms | tok/sec: 1,078,342 | mfu: 45.8% | epoch: 1 | remaining: 127s    
step 00720 (57.6%) | loss: 2.951059 | lrm: 0.71 | dt: 244ms | tok/sec: 1,075,780 | mfu: 45.7% | epoch: 1 | remaining: 127s    
step 00721 (57.7%) | loss: 2.950198 | lrm: 0.71 | dt: 244ms | tok/sec: 1,072,206 | mfu: 45.5% | epoch: 1 | remaining: 127s    
step 00722 (57.8%) | loss: 2.948669 | lrm: 0.70 | dt: 244ms | tok/sec: 1,073,935 | mfu: 45.6% | epoch: 1 | remaining: 126s    
step 00723 (57.8%) | loss: 2.949135 | lrm: 0.70 | dt: 242ms | tok/sec: 1,082,939 | mfu: 46.0% | epoch: 1 | remaining: 126s    
step 00724 (57.9%) | loss: 2.942376 | lrm: 0.70 | dt: 244ms | tok/sec: 1,072,262 | mfu: 45.5% | epoch: 1 | remaining: 126s    
step 00725 (58.0%) | loss: 2.939312 | lrm: 0.70 | dt: 241ms | tok/sec: 1,087,732 | mfu: 46.2% | epoch: 1 | remaining: 126s    
step 00726 (58.1%) | loss: 2.947766 | lrm: 0.70 | dt: 242ms | tok/sec: 1,082,227 | mfu: 45.9% | epoch: 1 | remaining: 125s    
step 00727 (58.2%) | loss: 2.949837 | lrm: 0.70 | dt: 247ms | tok/sec: 1,062,890 | mfu: 45.1% | epoch: 1 | remaining: 125s    
step 00728 (58.3%) | loss: 2.950116 | lrm: 0.70 | dt: 241ms | tok/sec: 1,087,019 | mfu: 46.1% | epoch: 1 | remaining: 125s    
step 00729 (58.3%) | loss: 2.947562 | lrm: 0.69 | dt: 241ms | tok/sec: 1,086,644 | mfu: 46.1% | epoch: 1 | remaining: 125s    
step 00730 (58.4%) | loss: 2.949441 | lrm: 0.69 | dt: 242ms | tok/sec: 1,085,058 | mfu: 46.1% | epoch: 1 | remaining: 125s    
step 00731 (58.5%) | loss: 2.948917 | lrm: 0.69 | dt: 242ms | tok/sec: 1,081,213 | mfu: 45.9% | epoch: 1 | remaining: 124s    
step 00732 (58.6%) | loss: 2.942617 | lrm: 0.69 | dt: 243ms | tok/sec: 1,078,085 | mfu: 45.8% | epoch: 1 | remaining: 124s    
step 00733 (58.7%) | loss: 2.940419 | lrm: 0.69 | dt: 242ms | tok/sec: 1,083,228 | mfu: 46.0% | epoch: 1 | remaining: 124s    
step 00734 (58.7%) | loss: 2.941242 | lrm: 0.69 | dt: 242ms | tok/sec: 1,081,198 | mfu: 45.9% | epoch: 1 | remaining: 124s    
step 00735 (58.8%) | loss: 2.944193 | lrm: 0.69 | dt: 244ms | tok/sec: 1,072,818 | mfu: 45.5% | epoch: 1 | remaining: 123s    
step 00736 (58.9%) | loss: 2.943383 | lrm: 0.68 | dt: 242ms | tok/sec: 1,083,207 | mfu: 46.0% | epoch: 1 | remaining: 123s    
step 00737 (59.0%) | loss: 2.944167 | lrm: 0.68 | dt: 243ms | tok/sec: 1,077,431 | mfu: 45.7% | epoch: 1 | remaining: 123s    
step 00738 (59.1%) | loss: 2.937845 | lrm: 0.68 | dt: 243ms | tok/sec: 1,078,815 | mfu: 45.8% | epoch: 1 | remaining: 123s    
step 00739 (59.1%) | loss: 2.939745 | lrm: 0.68 | dt: 244ms | tok/sec: 1,073,495 | mfu: 45.6% | epoch: 1 | remaining: 122s    
step 00740 (59.2%) | loss: 2.938209 | lrm: 0.68 | dt: 243ms | tok/sec: 1,080,439 | mfu: 45.9% | epoch: 1 | remaining: 122s    
step 00741 (59.3%) | loss: 2.935719 | lrm: 0.68 | dt: 246ms | tok/sec: 1,067,208 | mfu: 45.3% | epoch: 1 | remaining: 122s    
step 00742 (59.4%) | loss: 2.933352 | lrm: 0.68 | dt: 244ms | tok/sec: 1,075,125 | mfu: 45.6% | epoch: 1 | remaining: 122s    
step 00743 (59.5%) | loss: 2.932317 | lrm: 0.68 | dt: 245ms | tok/sec: 1,069,894 | mfu: 45.4% | epoch: 1 | remaining: 121s    
step 00744 (59.6%) | loss: 2.929898 | lrm: 0.67 | dt: 244ms | tok/sec: 1,076,105 | mfu: 45.7% | epoch: 1 | remaining: 121s    
step 00745 (59.6%) | loss: 2.934285 | lrm: 0.67 | dt: 244ms | tok/sec: 1,073,104 | mfu: 45.5% | epoch: 1 | remaining: 121s    
step 00746 (59.7%) | loss: 2.930452 | lrm: 0.67 | dt: 244ms | tok/sec: 1,076,548 | mfu: 45.7% | epoch: 1 | remaining: 121s    
step 00747 (59.8%) | loss: 2.932122 | lrm: 0.67 | dt: 240ms | tok/sec: 1,090,694 | mfu: 46.3% | epoch: 1 | remaining: 120s    
step 00748 (59.9%) | loss: 2.937211 | lrm: 0.67 | dt: 243ms | tok/sec: 1,077,229 | mfu: 45.7% | epoch: 1 | remaining: 120s    
step 00749 (60.0%) | loss: 2.932254 | lrm: 0.67 | dt: 243ms | tok/sec: 1,078,946 | mfu: 45.8% | epoch: 1 | remaining: 120s    
step 00750 (60.0%) | loss: 2.927454 | lrm: 0.67 | dt: 243ms | tok/sec: 1,077,167 | mfu: 45.7% | epoch: 1 | remaining: 120s    
step 00751 (60.1%) | loss: 2.926770 | lrm: 0.66 | dt: 241ms | tok/sec: 1,085,523 | mfu: 46.1% | epoch: 1 | remaining: 119s    
step 00752 (60.2%) | loss: 2.923317 | lrm: 0.66 | dt: 242ms | tok/sec: 1,082,739 | mfu: 46.0% | epoch: 1 | remaining: 119s    
step 00753 (60.3%) | loss: 2.924935 | lrm: 0.66 | dt: 242ms | tok/sec: 1,081,928 | mfu: 45.9% | epoch: 1 | remaining: 119s    
step 00754 (60.4%) | loss: 2.927500 | lrm: 0.66 | dt: 245ms | tok/sec: 1,068,945 | mfu: 45.4% | epoch: 1 | remaining: 119s    
step 00755 (60.4%) | loss: 2.926765 | lrm: 0.66 | dt: 242ms | tok/sec: 1,082,064 | mfu: 45.9% | epoch: 1 | remaining: 118s    
step 00756 (60.5%) | loss: 2.930109 | lrm: 0.66 | dt: 244ms | tok/sec: 1,073,711 | mfu: 45.6% | epoch: 1 | remaining: 118s    
step 00757 (60.6%) | loss: 2.931350 | lrm: 0.66 | dt: 244ms | tok/sec: 1,075,085 | mfu: 45.6% | epoch: 1 | remaining: 118s    
step 00758 (60.7%) | loss: 2.934935 | lrm: 0.66 | dt: 243ms | tok/sec: 1,076,986 | mfu: 45.7% | epoch: 1 | remaining: 118s    
step 00759 (60.8%) | loss: 2.932568 | lrm: 0.65 | dt: 245ms | tok/sec: 1,068,417 | mfu: 45.3% | epoch: 1 | remaining: 117s    
step 00760 (60.8%) | loss: 2.928099 | lrm: 0.65 | dt: 241ms | tok/sec: 1,086,085 | mfu: 46.1% | epoch: 1 | remaining: 117s    
step 00761 (60.9%) | loss: 2.921959 | lrm: 0.65 | dt: 244ms | tok/sec: 1,073,416 | mfu: 45.6% | epoch: 1 | remaining: 117s    
step 00762 (61.0%) | loss: 2.924272 | lrm: 0.65 | dt: 245ms | tok/sec: 1,069,713 | mfu: 45.4% | epoch: 1 | remaining: 117s    
step 00763 (61.1%) | loss: 2.926314 | lrm: 0.65 | dt: 241ms | tok/sec: 1,087,327 | mfu: 46.1% | epoch: 1 | remaining: 116s    
step 00764 (61.2%) | loss: 2.925486 | lrm: 0.65 | dt: 243ms | tok/sec: 1,079,144 | mfu: 45.8% | epoch: 1 | remaining: 116s    
step 00765 (61.3%) | loss: 2.922948 | lrm: 0.65 | dt: 244ms | tok/sec: 1,076,363 | mfu: 45.7% | epoch: 1 | remaining: 116s    
step 00766 (61.3%) | loss: 2.919286 | lrm: 0.64 | dt: 244ms | tok/sec: 1,075,424 | mfu: 45.6% | epoch: 1 | remaining: 116s    
step 00767 (61.4%) | loss: 2.918345 | lrm: 0.64 | dt: 244ms | tok/sec: 1,074,763 | mfu: 45.6% | epoch: 1 | remaining: 116s    
step 00768 (61.5%) | loss: 2.921508 | lrm: 0.64 | dt: 242ms | tok/sec: 1,081,948 | mfu: 45.9% | epoch: 1 | remaining: 115s    
step 00769 (61.6%) | loss: 2.922711 | lrm: 0.64 | dt: 243ms | tok/sec: 1,079,876 | mfu: 45.8% | epoch: 1 | remaining: 115s    
step 00770 (61.7%) | loss: 2.919803 | lrm: 0.64 | dt: 243ms | tok/sec: 1,079,073 | mfu: 45.8% | epoch: 1 | remaining: 115s    
step 00771 (61.7%) | loss: 2.923049 | lrm: 0.64 | dt: 245ms | tok/sec: 1,068,150 | mfu: 45.3% | epoch: 1 | remaining: 115s    
