Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,200
  scalars                 : 18
  total                   : 80,937,378
Estimated FLOPs per token: 3.912523e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011348 | lrm: 1.00 | dt: 12228ms | tok/sec: 10,718 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.180864 | lrm: 1.00 | dt: 120ms | tok/sec: 1,089,637 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.793711 | lrm: 1.00 | dt: 123ms | tok/sec: 1,067,708 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.428501 | lrm: 1.00 | dt: 123ms | tok/sec: 1,069,568 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.029877 | lrm: 1.00 | dt: 123ms | tok/sec: 1,062,629 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.720862 | lrm: 1.00 | dt: 124ms | tok/sec: 1,058,087 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.459572 | lrm: 1.00 | dt: 123ms | tok/sec: 1,066,176 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.226488 | lrm: 1.00 | dt: 123ms | tok/sec: 1,068,798 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.025685 | lrm: 1.00 | dt: 137ms | tok/sec: 953,331 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.853884 | lrm: 1.00 | dt: 130ms | tok/sec: 1,010,799 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.706391 | lrm: 1.00 | dt: 126ms | tok/sec: 1,037,515 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.574627 | lrm: 1.00 | dt: 124ms | tok/sec: 1,058,089 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.463440 | lrm: 1.00 | dt: 123ms | tok/sec: 1,069,572 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.366205 | lrm: 1.00 | dt: 124ms | tok/sec: 1,059,788 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00152 (5.9%) | loss: 3.790241 | lrm: 0.94 | dt: 126ms | tok/sec: 1,043,080 | mfu: 41.2% | epoch: 1 | remaining: 282s    
step 00153 (6.0%) | loss: 3.784279 | lrm: 0.94 | dt: 127ms | tok/sec: 1,033,830 | mfu: 40.9% | epoch: 1 | remaining: 282s    
step 00154 (6.0%) | loss: 3.778992 | lrm: 0.94 | dt: 125ms | tok/sec: 1,049,072 | mfu: 41.5% | epoch: 1 | remaining: 282s    
step 00155 (6.0%) | loss: 3.776450 | lrm: 0.94 | dt: 126ms | tok/sec: 1,041,505 | mfu: 41.2% | epoch: 1 | remaining: 282s    
step 00156 (6.1%) | loss: 3.772882 | lrm: 0.94 | dt: 126ms | tok/sec: 1,039,628 | mfu: 41.1% | epoch: 1 | remaining: 282s    
step 00157 (6.1%) | loss: 3.775784 | lrm: 0.94 | dt: 127ms | tok/sec: 1,029,352 | mfu: 40.7% | epoch: 1 | remaining: 281s    
step 00158 (6.2%) | loss: 3.772649 | lrm: 0.94 | dt: 127ms | tok/sec: 1,032,700 | mfu: 40.8% | epoch: 1 | remaining: 281s    
step 00159 (6.2%) | loss: 3.769528 | lrm: 0.94 | dt: 126ms | tok/sec: 1,043,401 | mfu: 41.3% | epoch: 1 | remaining: 281s    
step 00160 (6.3%) | loss: 3.758635 | lrm: 0.94 | dt: 126ms | tok/sec: 1,042,928 | mfu: 41.2% | epoch: 1 | remaining: 281s    
step 00161 (6.3%) | loss: 3.749000 | lrm: 0.94 | dt: 127ms | tok/sec: 1,029,422 | mfu: 40.7% | epoch: 1 | remaining: 281s    
step 00162 (6.3%) | loss: 3.736020 | lrm: 0.94 | dt: 125ms | tok/sec: 1,046,418 | mfu: 41.4% | epoch: 1 | remaining: 281s    
step 00163 (6.4%) | loss: 3.730603 | lrm: 0.94 | dt: 126ms | tok/sec: 1,044,148 | mfu: 41.3% | epoch: 1 | remaining: 281s    
step 00164 (6.4%) | loss: 3.721088 | lrm: 0.94 | dt: 126ms | tok/sec: 1,038,221 | mfu: 41.1% | epoch: 1 | remaining: 281s    
step 00165 (6.5%) | loss: 3.710872 | lrm: 0.94 | dt: 126ms | tok/sec: 1,039,945 | mfu: 41.1% | epoch: 1 | remaining: 280s    
step 00166 (6.5%) | loss: 3.702549 | lrm: 0.93 | dt: 127ms | tok/sec: 1,035,327 | mfu: 40.9% | epoch: 1 | remaining: 280s    
step 00167 (6.5%) | loss: 3.698967 | lrm: 0.93 | dt: 126ms | tok/sec: 1,039,149 | mfu: 41.1% | epoch: 1 | remaining: 280s    
step 00168 (6.6%) | loss: 3.703993 | lrm: 0.93 | dt: 125ms | tok/sec: 1,047,120 | mfu: 41.4% | epoch: 1 | remaining: 280s    
step 00169 (6.6%) | loss: 3.693820 | lrm: 0.93 | dt: 126ms | tok/sec: 1,042,406 | mfu: 41.2% | epoch: 1 | remaining: 280s    
step 00170 (6.7%) | loss: 3.689233 | lrm: 0.93 | dt: 126ms | tok/sec: 1,041,509 | mfu: 41.2% | epoch: 1 | remaining: 280s    
step 00171 (6.7%) | loss: 3.687981 | lrm: 0.93 | dt: 126ms | tok/sec: 1,039,652 | mfu: 41.1% | epoch: 1 | remaining: 280s    
step 00172 (6.8%) | loss: 3.681099 | lrm: 0.93 | dt: 124ms | tok/sec: 1,055,108 | mfu: 41.7% | epoch: 1 | remaining: 280s    
step 00173 (6.8%) | loss: 3.679600 | lrm: 0.93 | dt: 126ms | tok/sec: 1,039,479 | mfu: 41.1% | epoch: 1 | remaining: 279s    
step 00174 (6.8%) | loss: 3.669783 | lrm: 0.93 | dt: 127ms | tok/sec: 1,033,575 | mfu: 40.9% | epoch: 1 | remaining: 279s    
step 00175 (6.9%) | loss: 3.671734 | lrm: 0.93 | dt: 126ms | tok/sec: 1,039,746 | mfu: 41.1% | epoch: 1 | remaining: 279s    
step 00176 (6.9%) | loss: 3.671266 | lrm: 0.93 | dt: 125ms | tok/sec: 1,046,414 | mfu: 41.4% | epoch: 1 | remaining: 279s    
step 00177 (7.0%) | loss: 3.653519 | lrm: 0.93 | dt: 125ms | tok/sec: 1,046,330 | mfu: 41.4% | epoch: 1 | remaining: 279s    
step 00178 (7.0%) | loss: 3.654970 | lrm: 0.93 | dt: 126ms | tok/sec: 1,036,350 | mfu: 41.0% | epoch: 1 | remaining: 279s    
step 00179 (7.1%) | loss: 3.649962 | lrm: 0.93 | dt: 126ms | tok/sec: 1,039,304 | mfu: 41.1% | epoch: 1 | remaining: 279s    
step 00180 (7.1%) | loss: 3.644171 | lrm: 0.93 | dt: 127ms | tok/sec: 1,034,947 | mfu: 40.9% | epoch: 1 | remaining: 279s    
step 00181 (7.1%) | loss: 3.641384 | lrm: 0.93 | dt: 126ms | tok/sec: 1,040,504 | mfu: 41.1% | epoch: 1 | remaining: 278s    
step 00182 (7.2%) | loss: 3.635713 | lrm: 0.93 | dt: 126ms | tok/sec: 1,039,438 | mfu: 41.1% | epoch: 1 | remaining: 278s    
step 00183 (7.2%) | loss: 3.639187 | lrm: 0.93 | dt: 127ms | tok/sec: 1,034,308 | mfu: 40.9% | epoch: 1 | remaining: 278s    
step 00184 (7.3%) | loss: 3.630548 | lrm: 0.93 | dt: 125ms | tok/sec: 1,048,318 | mfu: 41.5% | epoch: 1 | remaining: 278s    
step 00185 (7.3%) | loss: 3.623869 | lrm: 0.93 | dt: 125ms | tok/sec: 1,050,710 | mfu: 41.5% | epoch: 1 | remaining: 278s    
step 00186 (7.3%) | loss: 3.625868 | lrm: 0.93 | dt: 127ms | tok/sec: 1,034,896 | mfu: 40.9% | epoch: 1 | remaining: 278s    
step 00187 (7.4%) | loss: 3.621792 | lrm: 0.93 | dt: 128ms | tok/sec: 1,025,606 | mfu: 40.6% | epoch: 1 | remaining: 278s    
step 00188 (7.4%) | loss: 3.612753 | lrm: 0.93 | dt: 125ms | tok/sec: 1,047,972 | mfu: 41.4% | epoch: 1 | remaining: 278s    
step 00189 (7.5%) | loss: 3.611823 | lrm: 0.93 | dt: 125ms | tok/sec: 1,045,286 | mfu: 41.3% | epoch: 1 | remaining: 277s    
step 00190 (7.5%) | loss: 3.599040 | lrm: 0.92 | dt: 126ms | tok/sec: 1,042,653 | mfu: 41.2% | epoch: 1 | remaining: 277s    
step 00191 (7.6%) | loss: 3.587220 | lrm: 0.92 | dt: 127ms | tok/sec: 1,034,816 | mfu: 40.9% | epoch: 1 | remaining: 277s    
step 00192 (7.6%) | loss: 3.585365 | lrm: 0.92 | dt: 125ms | tok/sec: 1,046,701 | mfu: 41.4% | epoch: 1 | remaining: 277s    
step 00193 (7.6%) | loss: 3.578502 | lrm: 0.92 | dt: 125ms | tok/sec: 1,045,693 | mfu: 41.3% | epoch: 1 | remaining: 277s    
step 00194 (7.7%) | loss: 3.579151 | lrm: 0.92 | dt: 127ms | tok/sec: 1,028,413 | mfu: 40.7% | epoch: 1 | remaining: 277s    
step 00195 (7.7%) | loss: 3.584969 | lrm: 0.92 | dt: 126ms | tok/sec: 1,043,233 | mfu: 41.2% | epoch: 1 | remaining: 277s    
step 00196 (7.8%) | loss: 3.587216 | lrm: 0.92 | dt: 128ms | tok/sec: 1,026,063 | mfu: 40.6% | epoch: 1 | remaining: 277s    
step 00197 (7.8%) | loss: 3.584358 | lrm: 0.92 | dt: 126ms | tok/sec: 1,041,164 | mfu: 41.2% | epoch: 1 | remaining: 276s    
step 00198 (7.9%) | loss: 3.586238 | lrm: 0.92 | dt: 125ms | tok/sec: 1,049,789 | mfu: 41.5% | epoch: 1 | remaining: 276s    
step 00199 (7.9%) | loss: 3.578163 | lrm: 0.92 | dt: 125ms | tok/sec: 1,049,865 | mfu: 41.5% | epoch: 1 | remaining: 276s    
step 00200 (7.9%) | loss: 3.573545 | lrm: 0.92 | dt: 126ms | tok/sec: 1,040,526 | mfu: 41.1% | epoch: 1 | remaining: 276s    
step 00201 (8.0%) | loss: 3.572768 | lrm: 0.92 | dt: 125ms | tok/sec: 1,047,225 | mfu: 41.4% | epoch: 1 | remaining: 276s    
step 00202 (8.0%) | loss: 3.565262 | lrm: 0.92 | dt: 126ms | tok/sec: 1,036,688 | mfu: 41.0% | epoch: 1 | remaining: 276s    
step 00203 (8.1%) | loss: 3.564381 | lrm: 0.92 | dt: 127ms | tok/sec: 1,033,575 | mfu: 40.9% | epoch: 1 | remaining: 276s    
step 00204 (8.1%) | loss: 3.557229 | lrm: 0.92 | dt: 127ms | tok/sec: 1,035,848 | mfu: 41.0% | epoch: 1 | remaining: 276s    
step 00205 (8.1%) | loss: 3.556546 | lrm: 0.92 | dt: 125ms | tok/sec: 1,045,918 | mfu: 41.4% | epoch: 1 | remaining: 275s    
step 00206 (8.2%) | loss: 3.554335 | lrm: 0.92 | dt: 128ms | tok/sec: 1,022,930 | mfu: 40.4% | epoch: 1 | remaining: 275s    
step 00207 (8.2%) | loss: 3.554620 | lrm: 0.92 | dt: 126ms | tok/sec: 1,043,274 | mfu: 41.3% | epoch: 1 | remaining: 275s    
step 00208 (8.3%) | loss: 3.552618 | lrm: 0.92 | dt: 126ms | tok/sec: 1,041,620 | mfu: 41.2% | epoch: 1 | remaining: 275s    
step 00209 (8.3%) | loss: 3.547641 | lrm: 0.92 | dt: 127ms | tok/sec: 1,032,822 | mfu: 40.8% | epoch: 1 | remaining: 275s    
step 00210 (8.4%) | loss: 3.540072 | lrm: 0.92 | dt: 125ms | tok/sec: 1,047,327 | mfu: 41.4% | epoch: 1 | remaining: 275s    
step 00211 (8.4%) | loss: 3.540067 | lrm: 0.92 | dt: 127ms | tok/sec: 1,034,123 | mfu: 40.9% | epoch: 1 | remaining: 275s    
step 00212 (8.4%) | loss: 3.537037 | lrm: 0.92 | dt: 126ms | tok/sec: 1,043,752 | mfu: 41.3% | epoch: 1 | remaining: 275s    
step 00213 (8.5%) | loss: 3.535901 | lrm: 0.92 | dt: 126ms | tok/sec: 1,041,156 | mfu: 41.2% | epoch: 1 | remaining: 274s    
step 00214 (8.5%) | loss: 3.535895 | lrm: 0.91 | dt: 127ms | tok/sec: 1,033,435 | mfu: 40.9% | epoch: 1 | remaining: 274s    
step 00215 (8.6%) | loss: 3.535543 | lrm: 0.91 | dt: 125ms | tok/sec: 1,050,248 | mfu: 41.5% | epoch: 1 | remaining: 274s    
step 00216 (8.6%) | loss: 3.533323 | lrm: 0.91 | dt: 124ms | tok/sec: 1,053,537 | mfu: 41.7% | epoch: 1 | remaining: 274s    
step 00217 (8.6%) | loss: 3.536250 | lrm: 0.91 | dt: 126ms | tok/sec: 1,039,167 | mfu: 41.1% | epoch: 1 | remaining: 274s    
step 00218 (8.7%) | loss: 3.532271 | lrm: 0.91 | dt: 125ms | tok/sec: 1,051,626 | mfu: 41.6% | epoch: 1 | remaining: 274s    
step 00219 (8.7%) | loss: 3.536029 | lrm: 0.91 | dt: 125ms | tok/sec: 1,049,763 | mfu: 41.5% | epoch: 1 | remaining: 274s    
step 00220 (8.8%) | loss: 3.538780 | lrm: 0.91 | dt: 125ms | tok/sec: 1,051,886 | mfu: 41.6% | epoch: 1 | remaining: 274s    
step 00221 (8.8%) | loss: 3.537642 | lrm: 0.91 | dt: 125ms | tok/sec: 1,045,129 | mfu: 41.3% | epoch: 1 | remaining: 273s    
step 00222 (8.9%) | loss: 3.537039 | lrm: 0.91 | dt: 126ms | tok/sec: 1,037,782 | mfu: 41.0% | epoch: 1 | remaining: 273s    
step 00223 (8.9%) | loss: 3.530657 | lrm: 0.91 | dt: 125ms | tok/sec: 1,052,037 | mfu: 41.6% | epoch: 1 | remaining: 273s    
step 00224 (8.9%) | loss: 3.530324 | lrm: 0.91 | dt: 127ms | tok/sec: 1,032,071 | mfu: 40.8% | epoch: 1 | remaining: 273s    
step 00225 (9.0%) | loss: 3.519763 | lrm: 0.91 | dt: 127ms | tok/sec: 1,032,542 | mfu: 40.8% | epoch: 1 | remaining: 273s    
step 00226 (9.0%) | loss: 3.522912 | lrm: 0.91 | dt: 125ms | tok/sec: 1,052,510 | mfu: 41.6% | epoch: 1 | remaining: 273s    
step 00227 (9.1%) | loss: 3.524994 | lrm: 0.91 | dt: 126ms | tok/sec: 1,039,314 | mfu: 41.1% | epoch: 1 | remaining: 273s    
step 00228 (9.1%) | loss: 3.521355 | lrm: 0.91 | dt: 127ms | tok/sec: 1,035,097 | mfu: 40.9% | epoch: 1 | remaining: 273s    
step 00229 (9.2%) | loss: 3.522232 | lrm: 0.91 | dt: 125ms | tok/sec: 1,049,162 | mfu: 41.5% | epoch: 1 | remaining: 272s    
step 00230 (9.2%) | loss: 3.521575 | lrm: 0.91 | dt: 125ms | tok/sec: 1,045,236 | mfu: 41.3% | epoch: 1 | remaining: 272s    
step 00231 (9.2%) | loss: 3.518759 | lrm: 0.91 | dt: 125ms | tok/sec: 1,049,895 | mfu: 41.5% | epoch: 1 | remaining: 272s    
step 00232 (9.3%) | loss: 3.515812 | lrm: 0.91 | dt: 127ms | tok/sec: 1,033,420 | mfu: 40.9% | epoch: 1 | remaining: 272s    
step 00233 (9.3%) | loss: 3.509729 | lrm: 0.91 | dt: 126ms | tok/sec: 1,041,782 | mfu: 41.2% | epoch: 1 | remaining: 272s    
step 00234 (9.4%) | loss: 3.505649 | lrm: 0.91 | dt: 126ms | tok/sec: 1,038,201 | mfu: 41.1% | epoch: 1 | remaining: 272s    
step 00235 (9.4%) | loss: 3.501115 | lrm: 0.91 | dt: 126ms | tok/sec: 1,043,676 | mfu: 41.3% | epoch: 1 | remaining: 272s    
step 00236 (9.4%) | loss: 3.500777 | lrm: 0.91 | dt: 126ms | tok/sec: 1,038,931 | mfu: 41.1% | epoch: 1 | remaining: 272s    
step 00237 (9.5%) | loss: 3.501364 | lrm: 0.91 | dt: 126ms | tok/sec: 1,037,320 | mfu: 41.0% | epoch: 1 | remaining: 271s    
step 00238 (9.5%) | loss: 3.503187 | lrm: 0.90 | dt: 125ms | tok/sec: 1,050,481 | mfu: 41.5% | epoch: 1 | remaining: 271s    
step 00239 (9.6%) | loss: 3.503822 | lrm: 0.90 | dt: 125ms | tok/sec: 1,048,872 | mfu: 41.5% | epoch: 1 | remaining: 271s    
step 00240 (9.6%) | loss: 3.498455 | lrm: 0.90 | dt: 125ms | tok/sec: 1,049,685 | mfu: 41.5% | epoch: 1 | remaining: 271s    
step 00241 (9.7%) | loss: 3.495005 | lrm: 0.90 | dt: 125ms | tok/sec: 1,046,615 | mfu: 41.4% | epoch: 1 | remaining: 271s    
step 00242 (9.7%) | loss: 3.493777 | lrm: 0.90 | dt: 125ms | tok/sec: 1,050,593 | mfu: 41.5% | epoch: 1 | remaining: 271s    
step 00243 (9.7%) | loss: 3.492843 | lrm: 0.90 | dt: 126ms | tok/sec: 1,040,528 | mfu: 41.1% | epoch: 1 | remaining: 271s    
step 00244 (9.8%) | loss: 3.487452 | lrm: 0.90 | dt: 126ms | tok/sec: 1,042,147 | mfu: 41.2% | epoch: 1 | remaining: 271s    
step 00245 (9.8%) | loss: 3.488244 | lrm: 0.90 | dt: 126ms | tok/sec: 1,039,479 | mfu: 41.1% | epoch: 1 | remaining: 270s    
step 00246 (9.9%) | loss: 3.488223 | lrm: 0.90 | dt: 125ms | tok/sec: 1,046,014 | mfu: 41.4% | epoch: 1 | remaining: 270s    
step 00247 (9.9%) | loss: 3.480351 | lrm: 0.90 | dt: 125ms | tok/sec: 1,044,553 | mfu: 41.3% | epoch: 1 | remaining: 270s    
step 00248 (9.9%) | loss: 3.482527 | lrm: 0.90 | dt: 127ms | tok/sec: 1,032,746 | mfu: 40.8% | epoch: 1 | remaining: 270s    
step 00249 (10.0%) | loss: 3.484060 | lrm: 0.90 | dt: 126ms | tok/sec: 1,042,001 | mfu: 41.2% | epoch: 1 | remaining: 270s    
step 00250 (10.0%) | loss: 3.481086 | lrm: 0.90 | dt: 125ms | tok/sec: 1,044,662 | mfu: 41.3% | epoch: 1 | remaining: 270s    
step 00251 (10.1%) | loss: 3.484688 | lrm: 0.90 | dt: 125ms | tok/sec: 1,044,589 | mfu: 41.3% | epoch: 1 | remaining: 270s    
step 00252 (10.1%) | loss: 3.478133 | lrm: 0.90 | dt: 125ms | tok/sec: 1,045,520 | mfu: 41.3% | epoch: 1 | remaining: 270s    
step 00253 (10.2%) | loss: 3.477633 | lrm: 0.90 | dt: 126ms | tok/sec: 1,036,919 | mfu: 41.0% | epoch: 1 | remaining: 269s    
step 00254 (10.2%) | loss: 3.473839 | lrm: 0.90 | dt: 125ms | tok/sec: 1,050,784 | mfu: 41.5% | epoch: 1 | remaining: 269s    
step 00255 (10.2%) | loss: 3.478822 | lrm: 0.90 | dt: 127ms | tok/sec: 1,032,721 | mfu: 40.8% | epoch: 1 | remaining: 269s    
step 00256 (10.3%) | loss: 3.473919 | lrm: 0.90 | dt: 126ms | tok/sec: 1,041,606 | mfu: 41.2% | epoch: 1 | remaining: 269s    
step 00257 (10.3%) | loss: 3.466700 | lrm: 0.90 | dt: 125ms | tok/sec: 1,045,672 | mfu: 41.3% | epoch: 1 | remaining: 269s    
step 00258 (10.4%) | loss: 3.458834 | lrm: 0.90 | dt: 125ms | tok/sec: 1,049,218 | mfu: 41.5% | epoch: 1 | remaining: 269s    
step 00259 (10.4%) | loss: 3.465175 | lrm: 0.90 | dt: 125ms | tok/sec: 1,048,900 | mfu: 41.5% | epoch: 1 | remaining: 269s    
step 00260 (10.4%) | loss: 3.464398 | lrm: 0.90 | dt: 125ms | tok/sec: 1,049,244 | mfu: 41.5% | epoch: 1 | remaining: 269s    
step 00261 (10.5%) | loss: 3.460184 | lrm: 0.90 | dt: 125ms | tok/sec: 1,047,972 | mfu: 41.4% | epoch: 1 | remaining: 268s    
step 00262 (10.5%) | loss: 3.456514 | lrm: 0.89 | dt: 125ms | tok/sec: 1,046,255 | mfu: 41.4% | epoch: 1 | remaining: 268s    
step 00263 (10.6%) | loss: 3.447013 | lrm: 0.89 | dt: 125ms | tok/sec: 1,045,777 | mfu: 41.4% | epoch: 1 | remaining: 268s    
step 00264 (10.6%) | loss: 3.448105 | lrm: 0.89 | dt: 126ms | tok/sec: 1,042,485 | mfu: 41.2% | epoch: 1 | remaining: 268s    
step 00265 (10.7%) | loss: 3.450417 | lrm: 0.89 | dt: 125ms | tok/sec: 1,050,692 | mfu: 41.5% | epoch: 1 | remaining: 268s    
step 00266 (10.7%) | loss: 3.455924 | lrm: 0.89 | dt: 126ms | tok/sec: 1,037,447 | mfu: 41.0% | epoch: 1 | remaining: 268s    
step 00267 (10.7%) | loss: 3.450805 | lrm: 0.89 | dt: 126ms | tok/sec: 1,037,852 | mfu: 41.0% | epoch: 1 | remaining: 268s    
step 00268 (10.8%) | loss: 3.457993 | lrm: 0.89 | dt: 125ms | tok/sec: 1,046,277 | mfu: 41.4% | epoch: 1 | remaining: 268s    
step 00269 (10.8%) | loss: 3.455511 | lrm: 0.89 | dt: 126ms | tok/sec: 1,043,114 | mfu: 41.2% | epoch: 1 | remaining: 267s    
step 00270 (10.9%) | loss: 3.453869 | lrm: 0.89 | dt: 125ms | tok/sec: 1,050,234 | mfu: 41.5% | epoch: 1 | remaining: 267s    
step 00271 (10.9%) | loss: 3.455399 | lrm: 0.89 | dt: 125ms | tok/sec: 1,048,746 | mfu: 41.5% | epoch: 1 | remaining: 267s    
step 00272 (10.9%) | loss: 3.452516 | lrm: 0.89 | dt: 125ms | tok/sec: 1,045,610 | mfu: 41.3% | epoch: 1 | remaining: 267s    
step 00273 (11.0%) | loss: 3.454203 | lrm: 0.89 | dt: 125ms | tok/sec: 1,050,369 | mfu: 41.5% | epoch: 1 | remaining: 267s    
step 00274 (11.0%) | loss: 3.456234 | lrm: 0.89 | dt: 125ms | tok/sec: 1,046,518 | mfu: 41.4% | epoch: 1 | remaining: 267s    
step 00275 (11.1%) | loss: 3.454288 | lrm: 0.89 | dt: 124ms | tok/sec: 1,053,890 | mfu: 41.7% | epoch: 1 | remaining: 267s    
step 00276 (11.1%) | loss: 3.454632 | lrm: 0.89 | dt: 126ms | tok/sec: 1,043,447 | mfu: 41.3% | epoch: 1 | remaining: 267s    
step 00277 (11.2%) | loss: 3.453176 | lrm: 0.89 | dt: 125ms | tok/sec: 1,048,350 | mfu: 41.5% | epoch: 1 | remaining: 266s    
step 00278 (11.2%) | loss: 3.449626 | lrm: 0.89 | dt: 125ms | tok/sec: 1,050,905 | mfu: 41.6% | epoch: 1 | remaining: 266s    
step 00279 (11.2%) | loss: 3.454822 | lrm: 0.89 | dt: 126ms | tok/sec: 1,036,492 | mfu: 41.0% | epoch: 1 | remaining: 266s    
step 00280 (11.3%) | loss: 3.451871 | lrm: 0.89 | dt: 126ms | tok/sec: 1,039,670 | mfu: 41.1% | epoch: 1 | remaining: 266s    
step 00281 (11.3%) | loss: 3.446695 | lrm: 0.89 | dt: 125ms | tok/sec: 1,052,270 | mfu: 41.6% | epoch: 1 | remaining: 266s    
step 00282 (11.4%) | loss: 3.444141 | lrm: 0.89 | dt: 126ms | tok/sec: 1,037,059 | mfu: 41.0% | epoch: 1 | remaining: 266s    
step 00283 (11.4%) | loss: 3.441998 | lrm: 0.89 | dt: 124ms | tok/sec: 1,053,961 | mfu: 41.7% | epoch: 1 | remaining: 266s    
step 00284 (11.5%) | loss: 3.433310 | lrm: 0.89 | dt: 125ms | tok/sec: 1,044,716 | mfu: 41.3% | epoch: 1 | remaining: 266s    
step 00285 (11.5%) | loss: 3.434090 | lrm: 0.89 | dt: 126ms | tok/sec: 1,043,825 | mfu: 41.3% | epoch: 1 | remaining: 265s    
step 00286 (11.5%) | loss: 3.445683 | lrm: 0.88 | dt: 125ms | tok/sec: 1,050,148 | mfu: 41.5% | epoch: 1 | remaining: 265s    
step 00287 (11.6%) | loss: 3.441768 | lrm: 0.88 | dt: 125ms | tok/sec: 1,048,166 | mfu: 41.4% | epoch: 1 | remaining: 265s    
step 00288 (11.6%) | loss: 3.426817 | lrm: 0.88 | dt: 124ms | tok/sec: 1,055,744 | mfu: 41.7% | epoch: 1 | remaining: 265s    
step 00289 (11.7%) | loss: 3.422836 | lrm: 0.88 | dt: 126ms | tok/sec: 1,042,792 | mfu: 41.2% | epoch: 1 | remaining: 265s    
step 00290 (11.7%) | loss: 3.419169 | lrm: 0.88 | dt: 127ms | tok/sec: 1,034,947 | mfu: 40.9% | epoch: 1 | remaining: 265s    
step 00291 (11.7%) | loss: 3.419742 | lrm: 0.88 | dt: 125ms | tok/sec: 1,049,540 | mfu: 41.5% | epoch: 1 | remaining: 265s    
step 00292 (11.8%) | loss: 3.425717 | lrm: 0.88 | dt: 124ms | tok/sec: 1,056,016 | mfu: 41.8% | epoch: 1 | remaining: 265s    
step 00293 (11.8%) | loss: 3.428910 | lrm: 0.88 | dt: 125ms | tok/sec: 1,051,775 | mfu: 41.6% | epoch: 1 | remaining: 264s    
step 00294 (11.9%) | loss: 3.417955 | lrm: 0.88 | dt: 125ms | tok/sec: 1,045,079 | mfu: 41.3% | epoch: 1 | remaining: 264s    
step 00295 (11.9%) | loss: 3.415379 | lrm: 0.88 | dt: 125ms | tok/sec: 1,045,749 | mfu: 41.3% | epoch: 1 | remaining: 264s    
step 00296 (12.0%) | loss: 3.416390 | lrm: 0.88 | dt: 125ms | tok/sec: 1,047,135 | mfu: 41.4% | epoch: 1 | remaining: 264s    
step 00297 (12.0%) | loss: 3.418690 | lrm: 0.88 | dt: 125ms | tok/sec: 1,048,938 | mfu: 41.5% | epoch: 1 | remaining: 264s    
step 00298 (12.0%) | loss: 3.412845 | lrm: 0.88 | dt: 126ms | tok/sec: 1,040,256 | mfu: 41.1% | epoch: 1 | remaining: 264s    
step 00299 (12.1%) | loss: 3.410948 | lrm: 0.88 | dt: 125ms | tok/sec: 1,051,425 | mfu: 41.6% | epoch: 1 | remaining: 264s    
step 00300 (12.1%) | loss: 3.408728 | lrm: 0.88 | dt: 125ms | tok/sec: 1,052,440 | mfu: 41.6% | epoch: 1 | remaining: 264s    
step 00301 (12.2%) | loss: 3.409972 | lrm: 0.88 | dt: 125ms | tok/sec: 1,052,178 | mfu: 41.6% | epoch: 1 | remaining: 263s    
step 00302 (12.2%) | loss: 3.412660 | lrm: 0.88 | dt: 126ms | tok/sec: 1,043,490 | mfu: 41.3% | epoch: 1 | remaining: 263s    
step 00303 (12.2%) | loss: 3.412845 | lrm: 0.88 | dt: 124ms | tok/sec: 1,057,064 | mfu: 41.8% | epoch: 1 | remaining: 263s    
step 00304 (12.3%) | loss: 3.414856 | lrm: 0.88 | dt: 125ms | tok/sec: 1,049,272 | mfu: 41.5% | epoch: 1 | remaining: 263s    
step 00305 (12.3%) | loss: 3.410740 | lrm: 0.88 | dt: 124ms | tok/sec: 1,053,214 | mfu: 41.6% | epoch: 1 | remaining: 263s    
step 00306 (12.4%) | loss: 3.413748 | lrm: 0.88 | dt: 126ms | tok/sec: 1,036,651 | mfu: 41.0% | epoch: 1 | remaining: 263s    
