Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 33,554,432
  lm_head                 : 4,194,304
  transformer_matrices    : 25,167,872
  scalars                 : 16
  total                   : 67,110,928
Estimated FLOPs per token: 2.390876e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 37751ms | tok/sec: 6,944 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.831328 | lrm: 1.00 | dt: 153ms | tok/sec: 1,714,303 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.291368 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,439 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.830608 | lrm: 1.00 | dt: 158ms | tok/sec: 1,656,679 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.434854 | lrm: 1.00 | dt: 156ms | tok/sec: 1,682,030 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.135597 | lrm: 1.00 | dt: 156ms | tok/sec: 1,677,616 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.896554 | lrm: 1.00 | dt: 176ms | tok/sec: 1,490,938 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.702805 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,807 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.543771 | lrm: 1.00 | dt: 157ms | tok/sec: 1,671,025 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.413353 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,615 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.306980 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,625 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.210110 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,248 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.121120 | lrm: 1.00 | dt: 169ms | tok/sec: 1,548,564 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.046440 | lrm: 1.00 | dt: 165ms | tok/sec: 1,590,500 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00153 (7.6%) | loss: 3.567796 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,574 | mfu: 39.4% | epoch: 1 | remaining: 277s    
step 00154 (7.7%) | loss: 3.567237 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,147 | mfu: 39.3% | epoch: 1 | remaining: 277s    
step 00155 (7.7%) | loss: 3.568712 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,642 | mfu: 39.5% | epoch: 1 | remaining: 277s    
step 00156 (7.8%) | loss: 3.570120 | lrm: 1.00 | dt: 163ms | tok/sec: 1,604,468 | mfu: 38.8% | epoch: 1 | remaining: 276s    
step 00157 (7.8%) | loss: 3.561165 | lrm: 1.00 | dt: 160ms | tok/sec: 1,643,397 | mfu: 39.7% | epoch: 1 | remaining: 276s    
step 00158 (7.9%) | loss: 3.554705 | lrm: 1.00 | dt: 165ms | tok/sec: 1,588,297 | mfu: 38.4% | epoch: 1 | remaining: 276s    
step 00159 (7.9%) | loss: 3.549899 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,190 | mfu: 39.6% | epoch: 1 | remaining: 276s    
step 00160 (8.0%) | loss: 3.545840 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,878 | mfu: 39.5% | epoch: 1 | remaining: 276s    
step 00161 (8.1%) | loss: 3.540547 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,719 | mfu: 39.9% | epoch: 1 | remaining: 276s    
step 00162 (8.1%) | loss: 3.538033 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,660 | mfu: 39.7% | epoch: 1 | remaining: 276s    
step 00163 (8.2%) | loss: 3.532962 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,827 | mfu: 39.2% | epoch: 1 | remaining: 275s    
step 00164 (8.2%) | loss: 3.533051 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,098 | mfu: 39.5% | epoch: 1 | remaining: 275s    
step 00165 (8.3%) | loss: 3.529333 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,280 | mfu: 38.8% | epoch: 1 | remaining: 275s    
step 00166 (8.3%) | loss: 3.529488 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,108 | mfu: 39.5% | epoch: 1 | remaining: 275s    
step 00167 (8.4%) | loss: 3.525853 | lrm: 1.00 | dt: 163ms | tok/sec: 1,607,174 | mfu: 38.8% | epoch: 1 | remaining: 275s    
step 00168 (8.4%) | loss: 3.521371 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,275 | mfu: 39.5% | epoch: 1 | remaining: 275s    
step 00169 (8.5%) | loss: 3.518607 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,334 | mfu: 39.8% | epoch: 1 | remaining: 274s    
step 00170 (8.5%) | loss: 3.513097 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,832 | mfu: 39.2% | epoch: 1 | remaining: 274s    
step 00171 (8.6%) | loss: 3.516515 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,890 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00172 (8.6%) | loss: 3.516504 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,116 | mfu: 38.9% | epoch: 1 | remaining: 274s    
step 00173 (8.7%) | loss: 3.515193 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,958 | mfu: 39.5% | epoch: 1 | remaining: 274s    
step 00174 (8.7%) | loss: 3.511939 | lrm: 1.00 | dt: 164ms | tok/sec: 1,594,155 | mfu: 38.5% | epoch: 1 | remaining: 274s    
step 00175 (8.8%) | loss: 3.508627 | lrm: 1.00 | dt: 162ms | tok/sec: 1,617,361 | mfu: 39.1% | epoch: 1 | remaining: 273s    
step 00176 (8.9%) | loss: 3.507971 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,898 | mfu: 39.0% | epoch: 1 | remaining: 273s    
step 00177 (8.9%) | loss: 3.500911 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,038 | mfu: 39.8% | epoch: 1 | remaining: 273s    
step 00178 (9.0%) | loss: 3.501260 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,777 | mfu: 40.0% | epoch: 1 | remaining: 273s    
step 00179 (9.0%) | loss: 3.494578 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,712 | mfu: 39.0% | epoch: 1 | remaining: 273s    
step 00180 (9.1%) | loss: 3.489844 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,747 | mfu: 38.8% | epoch: 1 | remaining: 273s    
step 00181 (9.1%) | loss: 3.489247 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,356 | mfu: 40.0% | epoch: 1 | remaining: 272s    
step 00182 (9.2%) | loss: 3.489083 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,452 | mfu: 39.9% | epoch: 1 | remaining: 272s    
step 00183 (9.2%) | loss: 3.485693 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,879 | mfu: 39.7% | epoch: 1 | remaining: 272s    
step 00184 (9.3%) | loss: 3.481016 | lrm: 1.00 | dt: 163ms | tok/sec: 1,612,319 | mfu: 39.0% | epoch: 1 | remaining: 272s    
step 00185 (9.3%) | loss: 3.476466 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,664 | mfu: 39.4% | epoch: 1 | remaining: 272s    
step 00186 (9.4%) | loss: 3.476973 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,107 | mfu: 39.6% | epoch: 1 | remaining: 272s    
step 00187 (9.4%) | loss: 3.477723 | lrm: 1.00 | dt: 157ms | tok/sec: 1,666,603 | mfu: 40.3% | epoch: 1 | remaining: 272s    
step 00188 (9.5%) | loss: 3.474987 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,840 | mfu: 39.6% | epoch: 1 | remaining: 271s    
step 00189 (9.6%) | loss: 3.473580 | lrm: 1.00 | dt: 159ms | tok/sec: 1,645,236 | mfu: 39.8% | epoch: 1 | remaining: 271s    
step 00190 (9.6%) | loss: 3.474326 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,377 | mfu: 39.7% | epoch: 1 | remaining: 271s    
step 00191 (9.7%) | loss: 3.474301 | lrm: 1.00 | dt: 161ms | tok/sec: 1,625,296 | mfu: 39.3% | epoch: 1 | remaining: 271s    
step 00192 (9.7%) | loss: 3.474776 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,046 | mfu: 38.9% | epoch: 1 | remaining: 271s    
step 00193 (9.8%) | loss: 3.476385 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,414 | mfu: 39.7% | epoch: 1 | remaining: 271s    
step 00194 (9.8%) | loss: 3.470510 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,513 | mfu: 39.2% | epoch: 1 | remaining: 270s    
step 00195 (9.9%) | loss: 3.464820 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,475 | mfu: 39.4% | epoch: 1 | remaining: 270s    
step 00196 (9.9%) | loss: 3.462817 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,601 | mfu: 39.9% | epoch: 1 | remaining: 270s    
step 00197 (10.0%) | loss: 3.463721 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,062 | mfu: 39.6% | epoch: 1 | remaining: 270s    
step 00198 (10.0%) | loss: 3.460313 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,420 | mfu: 40.1% | epoch: 1 | remaining: 270s    
step 00199 (10.1%) | loss: 3.457999 | lrm: 1.00 | dt: 160ms | tok/sec: 1,641,343 | mfu: 39.7% | epoch: 1 | remaining: 270s    
step 00200 (10.1%) | loss: 3.456145 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,228 | mfu: 38.9% | epoch: 1 | remaining: 269s    
step 00201 (10.2%) | loss: 3.455165 | lrm: 1.00 | dt: 159ms | tok/sec: 1,644,500 | mfu: 39.7% | epoch: 1 | remaining: 269s    
step 00202 (10.2%) | loss: 3.452945 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,326 | mfu: 39.9% | epoch: 1 | remaining: 269s    
step 00203 (10.3%) | loss: 3.445728 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,776 | mfu: 39.5% | epoch: 1 | remaining: 269s    
step 00204 (10.4%) | loss: 3.440642 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,793 | mfu: 40.1% | epoch: 1 | remaining: 269s    
step 00205 (10.4%) | loss: 3.438033 | lrm: 1.00 | dt: 157ms | tok/sec: 1,673,594 | mfu: 40.4% | epoch: 1 | remaining: 269s    
step 00206 (10.5%) | loss: 3.433885 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,479 | mfu: 39.8% | epoch: 1 | remaining: 268s    
step 00207 (10.5%) | loss: 3.433071 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,357 | mfu: 39.2% | epoch: 1 | remaining: 268s    
step 00208 (10.6%) | loss: 3.421908 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,501 | mfu: 39.5% | epoch: 1 | remaining: 268s    
step 00209 (10.6%) | loss: 3.413824 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,077 | mfu: 39.3% | epoch: 1 | remaining: 268s    
step 00210 (10.7%) | loss: 3.409967 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,697 | mfu: 40.0% | epoch: 1 | remaining: 268s    
step 00211 (10.7%) | loss: 3.411376 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,834 | mfu: 39.2% | epoch: 1 | remaining: 268s    
step 00212 (10.8%) | loss: 3.407904 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,818 | mfu: 40.0% | epoch: 1 | remaining: 268s    
step 00213 (10.8%) | loss: 3.409622 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,414 | mfu: 39.9% | epoch: 1 | remaining: 267s    
step 00214 (10.9%) | loss: 3.407355 | lrm: 1.00 | dt: 160ms | tok/sec: 1,638,220 | mfu: 39.6% | epoch: 1 | remaining: 267s    
step 00215 (10.9%) | loss: 3.404289 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,424 | mfu: 39.4% | epoch: 1 | remaining: 267s    
step 00216 (11.0%) | loss: 3.405889 | lrm: 1.00 | dt: 162ms | tok/sec: 1,619,725 | mfu: 39.1% | epoch: 1 | remaining: 267s    
step 00217 (11.0%) | loss: 3.407123 | lrm: 1.00 | dt: 161ms | tok/sec: 1,629,635 | mfu: 39.4% | epoch: 1 | remaining: 267s    
step 00218 (11.1%) | loss: 3.407195 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,676 | mfu: 39.4% | epoch: 1 | remaining: 267s    
step 00219 (11.2%) | loss: 3.401386 | lrm: 1.00 | dt: 158ms | tok/sec: 1,658,373 | mfu: 40.1% | epoch: 1 | remaining: 266s    
step 00220 (11.2%) | loss: 3.401672 | lrm: 1.00 | dt: 157ms | tok/sec: 1,670,507 | mfu: 40.4% | epoch: 1 | remaining: 266s    
step 00221 (11.3%) | loss: 3.401945 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,381 | mfu: 39.0% | epoch: 1 | remaining: 266s    
step 00222 (11.3%) | loss: 3.399283 | lrm: 1.00 | dt: 159ms | tok/sec: 1,649,392 | mfu: 39.9% | epoch: 1 | remaining: 266s    
step 00223 (11.4%) | loss: 3.400992 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,187 | mfu: 39.3% | epoch: 1 | remaining: 266s    
step 00224 (11.4%) | loss: 3.404454 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,462 | mfu: 39.8% | epoch: 1 | remaining: 266s    
step 00225 (11.5%) | loss: 3.404636 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,949 | mfu: 39.5% | epoch: 1 | remaining: 265s    
step 00226 (11.5%) | loss: 3.404363 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,331 | mfu: 39.5% | epoch: 1 | remaining: 265s    
step 00227 (11.6%) | loss: 3.400653 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,586 | mfu: 39.8% | epoch: 1 | remaining: 265s    
step 00228 (11.6%) | loss: 3.404111 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,183 | mfu: 38.8% | epoch: 1 | remaining: 265s    
step 00229 (11.7%) | loss: 3.397899 | lrm: 1.00 | dt: 163ms | tok/sec: 1,606,519 | mfu: 38.8% | epoch: 1 | remaining: 265s    
step 00230 (11.7%) | loss: 3.402970 | lrm: 1.00 | dt: 158ms | tok/sec: 1,657,631 | mfu: 40.1% | epoch: 1 | remaining: 265s    
step 00231 (11.8%) | loss: 3.403418 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,870 | mfu: 38.9% | epoch: 1 | remaining: 264s    
step 00232 (11.8%) | loss: 3.403116 | lrm: 1.00 | dt: 162ms | tok/sec: 1,620,919 | mfu: 39.2% | epoch: 1 | remaining: 264s    
step 00233 (11.9%) | loss: 3.401443 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,801 | mfu: 40.0% | epoch: 1 | remaining: 264s    
step 00234 (12.0%) | loss: 3.397328 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,879 | mfu: 39.6% | epoch: 1 | remaining: 264s    
step 00235 (12.0%) | loss: 3.399789 | lrm: 1.00 | dt: 160ms | tok/sec: 1,642,255 | mfu: 39.7% | epoch: 1 | remaining: 264s    
step 00236 (12.1%) | loss: 3.402819 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,222 | mfu: 39.6% | epoch: 1 | remaining: 264s    
step 00237 (12.1%) | loss: 3.402709 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,515 | mfu: 39.9% | epoch: 1 | remaining: 263s    
step 00238 (12.2%) | loss: 3.397447 | lrm: 1.00 | dt: 163ms | tok/sec: 1,611,575 | mfu: 38.9% | epoch: 1 | remaining: 263s    
step 00239 (12.2%) | loss: 3.393334 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,490 | mfu: 40.0% | epoch: 1 | remaining: 263s    
step 00240 (12.3%) | loss: 3.392980 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,572 | mfu: 39.8% | epoch: 1 | remaining: 263s    
step 00241 (12.3%) | loss: 3.392615 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,299 | mfu: 39.8% | epoch: 1 | remaining: 263s    
step 00242 (12.4%) | loss: 3.394201 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,019 | mfu: 39.4% | epoch: 1 | remaining: 263s    
step 00243 (12.4%) | loss: 3.389217 | lrm: 1.00 | dt: 163ms | tok/sec: 1,608,907 | mfu: 38.9% | epoch: 1 | remaining: 263s    
step 00244 (12.5%) | loss: 3.378561 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,445 | mfu: 39.0% | epoch: 1 | remaining: 262s    
step 00245 (12.5%) | loss: 3.371396 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,047 | mfu: 39.3% | epoch: 1 | remaining: 262s    
step 00246 (12.6%) | loss: 3.368840 | lrm: 1.00 | dt: 160ms | tok/sec: 1,639,945 | mfu: 39.6% | epoch: 1 | remaining: 262s    
step 00247 (12.6%) | loss: 3.367832 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,059 | mfu: 39.3% | epoch: 1 | remaining: 262s    
step 00248 (12.7%) | loss: 3.366968 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,023 | mfu: 39.6% | epoch: 1 | remaining: 262s    
step 00249 (12.8%) | loss: 3.369920 | lrm: 1.00 | dt: 164ms | tok/sec: 1,602,999 | mfu: 38.7% | epoch: 1 | remaining: 262s    
step 00250 (12.8%) | loss: 3.370190 | lrm: 1.00 | dt: 163ms | tok/sec: 1,609,395 | mfu: 38.9% | epoch: 1 | remaining: 261s    
step 00251 (12.9%) | loss: 3.370352 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,206 | mfu: 40.0% | epoch: 1 | remaining: 261s    
step 00252 (12.9%) | loss: 3.364804 | lrm: 1.00 | dt: 160ms | tok/sec: 1,635,272 | mfu: 39.5% | epoch: 1 | remaining: 261s    
step 00253 (13.0%) | loss: 3.363351 | lrm: 1.00 | dt: 161ms | tok/sec: 1,630,398 | mfu: 39.4% | epoch: 1 | remaining: 261s    
step 00254 (13.0%) | loss: 3.360470 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,570 | mfu: 39.9% | epoch: 1 | remaining: 261s    
step 00255 (13.1%) | loss: 3.363571 | lrm: 1.00 | dt: 160ms | tok/sec: 1,633,858 | mfu: 39.5% | epoch: 1 | remaining: 261s    
step 00256 (13.1%) | loss: 3.357463 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,578 | mfu: 39.3% | epoch: 1 | remaining: 260s    
step 00257 (13.2%) | loss: 3.355336 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,131 | mfu: 39.2% | epoch: 1 | remaining: 260s    
step 00258 (13.2%) | loss: 3.356565 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,789 | mfu: 39.8% | epoch: 1 | remaining: 260s    
step 00259 (13.3%) | loss: 3.352905 | lrm: 1.00 | dt: 165ms | tok/sec: 1,593,174 | mfu: 38.5% | epoch: 1 | remaining: 260s    
step 00260 (13.3%) | loss: 3.349748 | lrm: 1.00 | dt: 159ms | tok/sec: 1,648,653 | mfu: 39.8% | epoch: 1 | remaining: 260s    
step 00261 (13.4%) | loss: 3.348795 | lrm: 1.00 | dt: 159ms | tok/sec: 1,650,705 | mfu: 39.9% | epoch: 1 | remaining: 260s    
step 00262 (13.5%) | loss: 3.349218 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,235 | mfu: 40.0% | epoch: 1 | remaining: 259s    
step 00263 (13.5%) | loss: 3.347844 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,435 | mfu: 39.6% | epoch: 1 | remaining: 259s    
step 00264 (13.6%) | loss: 3.346882 | lrm: 1.00 | dt: 161ms | tok/sec: 1,632,982 | mfu: 39.5% | epoch: 1 | remaining: 259s    
step 00265 (13.6%) | loss: 3.346090 | lrm: 1.00 | dt: 161ms | tok/sec: 1,631,078 | mfu: 39.4% | epoch: 1 | remaining: 259s    
step 00266 (13.7%) | loss: 3.342951 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,898 | mfu: 39.0% | epoch: 1 | remaining: 259s    
step 00267 (13.7%) | loss: 3.340486 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,766 | mfu: 39.4% | epoch: 1 | remaining: 259s    
step 00268 (13.8%) | loss: 3.343190 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,971 | mfu: 39.8% | epoch: 1 | remaining: 259s    
step 00269 (13.8%) | loss: 3.341264 | lrm: 1.00 | dt: 160ms | tok/sec: 1,636,592 | mfu: 39.5% | epoch: 1 | remaining: 258s    
step 00270 (13.9%) | loss: 3.335441 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,828 | mfu: 39.1% | epoch: 1 | remaining: 258s    
step 00271 (13.9%) | loss: 3.337485 | lrm: 1.00 | dt: 163ms | tok/sec: 1,610,314 | mfu: 38.9% | epoch: 1 | remaining: 258s    
step 00272 (14.0%) | loss: 3.334682 | lrm: 1.00 | dt: 162ms | tok/sec: 1,613,715 | mfu: 39.0% | epoch: 1 | remaining: 258s    
step 00273 (14.0%) | loss: 3.331842 | lrm: 1.00 | dt: 159ms | tok/sec: 1,652,096 | mfu: 39.9% | epoch: 1 | remaining: 258s    
step 00274 (14.1%) | loss: 3.326700 | lrm: 1.00 | dt: 161ms | tok/sec: 1,628,163 | mfu: 39.3% | epoch: 1 | remaining: 258s    
step 00275 (14.1%) | loss: 3.327603 | lrm: 1.00 | dt: 165ms | tok/sec: 1,593,361 | mfu: 38.5% | epoch: 1 | remaining: 257s    
step 00276 (14.2%) | loss: 3.325636 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,407 | mfu: 40.1% | epoch: 1 | remaining: 257s    
step 00277 (14.3%) | loss: 3.320619 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,069 | mfu: 39.0% | epoch: 1 | remaining: 257s    
step 00278 (14.3%) | loss: 3.325583 | lrm: 1.00 | dt: 158ms | tok/sec: 1,660,810 | mfu: 40.1% | epoch: 1 | remaining: 257s    
step 00279 (14.4%) | loss: 3.320028 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,044 | mfu: 39.0% | epoch: 1 | remaining: 257s    
step 00280 (14.4%) | loss: 3.313417 | lrm: 1.00 | dt: 160ms | tok/sec: 1,640,117 | mfu: 39.6% | epoch: 1 | remaining: 257s    
step 00281 (14.5%) | loss: 3.312036 | lrm: 1.00 | dt: 162ms | tok/sec: 1,623,103 | mfu: 39.2% | epoch: 1 | remaining: 256s    
step 00282 (14.5%) | loss: 3.308061 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,843 | mfu: 40.0% | epoch: 1 | remaining: 256s    
step 00283 (14.6%) | loss: 3.307342 | lrm: 1.00 | dt: 162ms | tok/sec: 1,616,660 | mfu: 39.1% | epoch: 1 | remaining: 256s    
step 00284 (14.6%) | loss: 3.307254 | lrm: 1.00 | dt: 158ms | tok/sec: 1,654,478 | mfu: 40.0% | epoch: 1 | remaining: 256s    
step 00285 (14.7%) | loss: 3.308398 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,461 | mfu: 39.3% | epoch: 1 | remaining: 256s    
step 00286 (14.7%) | loss: 3.308135 | lrm: 1.00 | dt: 159ms | tok/sec: 1,646,584 | mfu: 39.8% | epoch: 1 | remaining: 256s    
step 00287 (14.8%) | loss: 3.309373 | lrm: 1.00 | dt: 161ms | tok/sec: 1,626,997 | mfu: 39.3% | epoch: 1 | remaining: 255s    
step 00288 (14.8%) | loss: 3.306300 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,059 | mfu: 39.0% | epoch: 1 | remaining: 255s    
step 00289 (14.9%) | loss: 3.304273 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,030 | mfu: 39.6% | epoch: 1 | remaining: 255s    
step 00290 (15.0%) | loss: 3.310893 | lrm: 1.00 | dt: 158ms | tok/sec: 1,661,983 | mfu: 40.2% | epoch: 1 | remaining: 255s    
step 00291 (15.0%) | loss: 3.311327 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,947 | mfu: 39.0% | epoch: 1 | remaining: 255s    
step 00292 (15.1%) | loss: 3.309621 | lrm: 1.00 | dt: 159ms | tok/sec: 1,643,962 | mfu: 39.7% | epoch: 1 | remaining: 255s    
step 00293 (15.1%) | loss: 3.310460 | lrm: 1.00 | dt: 159ms | tok/sec: 1,651,731 | mfu: 39.9% | epoch: 1 | remaining: 255s    
step 00294 (15.2%) | loss: 3.308958 | lrm: 1.00 | dt: 159ms | tok/sec: 1,647,317 | mfu: 39.8% | epoch: 1 | remaining: 254s    
step 00295 (15.2%) | loss: 3.311911 | lrm: 1.00 | dt: 160ms | tok/sec: 1,637,918 | mfu: 39.6% | epoch: 1 | remaining: 254s    
step 00296 (15.3%) | loss: 3.313601 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,121 | mfu: 39.1% | epoch: 1 | remaining: 254s    
step 00297 (15.3%) | loss: 3.316371 | lrm: 1.00 | dt: 160ms | tok/sec: 1,634,565 | mfu: 39.5% | epoch: 1 | remaining: 254s    
step 00298 (15.4%) | loss: 3.311592 | lrm: 1.00 | dt: 162ms | tok/sec: 1,621,803 | mfu: 39.2% | epoch: 1 | remaining: 254s    
step 00299 (15.4%) | loss: 3.311690 | lrm: 1.00 | dt: 162ms | tok/sec: 1,618,785 | mfu: 39.1% | epoch: 1 | remaining: 254s    
step 00300 (15.5%) | loss: 3.303783 | lrm: 1.00 | dt: 162ms | tok/sec: 1,615,828 | mfu: 39.0% | epoch: 1 | remaining: 253s    
step 00301 (15.5%) | loss: 3.299600 | lrm: 1.00 | dt: 163ms | tok/sec: 1,603,539 | mfu: 38.7% | epoch: 1 | remaining: 253s    
step 00302 (15.6%) | loss: 3.299068 | lrm: 1.00 | dt: 161ms | tok/sec: 1,623,360 | mfu: 39.2% | epoch: 1 | remaining: 253s    
step 00303 (15.6%) | loss: 3.299869 | lrm: 1.00 | dt: 162ms | tok/sec: 1,614,172 | mfu: 39.0% | epoch: 1 | remaining: 253s    
step 00304 (15.7%) | loss: 3.301227 | lrm: 1.00 | dt: 159ms | tok/sec: 1,653,833 | mfu: 40.0% | epoch: 1 | remaining: 253s    
step 00305 (15.8%) | loss: 3.299883 | lrm: 1.00 | dt: 164ms | tok/sec: 1,597,827 | mfu: 38.6% | epoch: 1 | remaining: 253s    
step 00306 (15.8%) | loss: 3.297049 | lrm: 1.00 | dt: 158ms | tok/sec: 1,655,108 | mfu: 40.0% | epoch: 1 | remaining: 252s    
step 00307 (15.9%) | loss: 3.297229 | lrm: 1.00 | dt: 161ms | tok/sec: 1,627,093 | mfu: 39.3% | epoch: 1 | remaining: 252s    
