Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 39,322,240
  scalars                 : 20
  total                   : 68,682,388
Estimated FLOPs per token: 3.428882e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 12120ms | tok/sec: 21,629 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.861815 | lrm: 1.00 | dt: 212ms | tok/sec: 1,234,972 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.451084 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,622 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.986901 | lrm: 1.00 | dt: 217ms | tok/sec: 1,208,436 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.595962 | lrm: 1.00 | dt: 218ms | tok/sec: 1,199,860 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.270475 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,699 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023153 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,111 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.820238 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,056 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.648463 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,012 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.503807 | lrm: 1.00 | dt: 230ms | tok/sec: 1,138,687 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.384164 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,631 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.278287 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,446 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.183837 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,610 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.104835 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,817 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00617 (44.7%) | loss: 3.027396 | lrm: 0.94 | dt: 221ms | tok/sec: 1,188,805 | mfu: 41.2% | epoch: 1 | remaining: 166s    
step 00618 (44.8%) | loss: 3.022774 | lrm: 0.94 | dt: 222ms | tok/sec: 1,178,539 | mfu: 40.8% | epoch: 1 | remaining: 165s    
step 00619 (44.8%) | loss: 3.021214 | lrm: 0.94 | dt: 221ms | tok/sec: 1,186,293 | mfu: 41.1% | epoch: 1 | remaining: 165s    
step 00620 (44.9%) | loss: 3.017955 | lrm: 0.94 | dt: 221ms | tok/sec: 1,187,237 | mfu: 41.1% | epoch: 1 | remaining: 165s    
step 00621 (45.0%) | loss: 3.021205 | lrm: 0.94 | dt: 223ms | tok/sec: 1,175,615 | mfu: 40.7% | epoch: 1 | remaining: 165s    
step 00622 (45.1%) | loss: 3.018036 | lrm: 0.94 | dt: 222ms | tok/sec: 1,183,268 | mfu: 41.0% | epoch: 1 | remaining: 165s    
step 00623 (45.1%) | loss: 3.020627 | lrm: 0.94 | dt: 222ms | tok/sec: 1,183,083 | mfu: 41.0% | epoch: 1 | remaining: 164s    
step 00624 (45.2%) | loss: 3.021060 | lrm: 0.94 | dt: 220ms | tok/sec: 1,189,901 | mfu: 41.2% | epoch: 1 | remaining: 164s    
step 00625 (45.3%) | loss: 3.021655 | lrm: 0.94 | dt: 221ms | tok/sec: 1,183,973 | mfu: 41.0% | epoch: 1 | remaining: 164s    
step 00626 (45.4%) | loss: 3.023451 | lrm: 0.93 | dt: 221ms | tok/sec: 1,184,821 | mfu: 41.1% | epoch: 1 | remaining: 164s    
step 00627 (45.4%) | loss: 3.023086 | lrm: 0.93 | dt: 221ms | tok/sec: 1,184,334 | mfu: 41.0% | epoch: 1 | remaining: 163s    
step 00628 (45.5%) | loss: 3.016862 | lrm: 0.93 | dt: 221ms | tok/sec: 1,185,348 | mfu: 41.1% | epoch: 1 | remaining: 163s    
step 00629 (45.6%) | loss: 3.014309 | lrm: 0.93 | dt: 221ms | tok/sec: 1,187,884 | mfu: 41.2% | epoch: 1 | remaining: 163s    
step 00630 (45.7%) | loss: 3.014853 | lrm: 0.93 | dt: 222ms | tok/sec: 1,183,093 | mfu: 41.0% | epoch: 1 | remaining: 163s    
step 00631 (45.7%) | loss: 3.014593 | lrm: 0.93 | dt: 221ms | tok/sec: 1,188,015 | mfu: 41.2% | epoch: 1 | remaining: 163s    
step 00632 (45.8%) | loss: 3.021917 | lrm: 0.93 | dt: 219ms | tok/sec: 1,198,584 | mfu: 41.5% | epoch: 1 | remaining: 162s    
step 00633 (45.9%) | loss: 3.024213 | lrm: 0.93 | dt: 222ms | tok/sec: 1,181,197 | mfu: 40.9% | epoch: 1 | remaining: 162s    
step 00634 (46.0%) | loss: 3.022728 | lrm: 0.92 | dt: 222ms | tok/sec: 1,183,189 | mfu: 41.0% | epoch: 1 | remaining: 162s    
step 00635 (46.0%) | loss: 3.018032 | lrm: 0.92 | dt: 221ms | tok/sec: 1,183,496 | mfu: 41.0% | epoch: 1 | remaining: 162s    
step 00636 (46.1%) | loss: 3.020411 | lrm: 0.92 | dt: 224ms | tok/sec: 1,172,056 | mfu: 40.6% | epoch: 1 | remaining: 161s    
step 00637 (46.2%) | loss: 3.018335 | lrm: 0.92 | dt: 221ms | tok/sec: 1,184,905 | mfu: 41.1% | epoch: 1 | remaining: 161s    
step 00638 (46.2%) | loss: 3.020293 | lrm: 0.92 | dt: 222ms | tok/sec: 1,181,396 | mfu: 40.9% | epoch: 1 | remaining: 161s    
step 00639 (46.3%) | loss: 3.021412 | lrm: 0.92 | dt: 219ms | tok/sec: 1,194,718 | mfu: 41.4% | epoch: 1 | remaining: 161s    
step 00640 (46.4%) | loss: 3.019064 | lrm: 0.92 | dt: 220ms | tok/sec: 1,189,151 | mfu: 41.2% | epoch: 1 | remaining: 161s    
step 00641 (46.5%) | loss: 3.018426 | lrm: 0.92 | dt: 221ms | tok/sec: 1,187,191 | mfu: 41.1% | epoch: 1 | remaining: 160s    
step 00642 (46.5%) | loss: 3.019594 | lrm: 0.92 | dt: 222ms | tok/sec: 1,182,402 | mfu: 41.0% | epoch: 1 | remaining: 160s    
step 00643 (46.6%) | loss: 3.023876 | lrm: 0.91 | dt: 222ms | tok/sec: 1,178,735 | mfu: 40.8% | epoch: 1 | remaining: 160s    
step 00644 (46.7%) | loss: 3.020766 | lrm: 0.91 | dt: 220ms | tok/sec: 1,189,508 | mfu: 41.2% | epoch: 1 | remaining: 160s    
step 00645 (46.8%) | loss: 3.017563 | lrm: 0.91 | dt: 218ms | tok/sec: 1,200,544 | mfu: 41.6% | epoch: 1 | remaining: 159s    
step 00646 (46.8%) | loss: 3.018613 | lrm: 0.91 | dt: 220ms | tok/sec: 1,192,694 | mfu: 41.3% | epoch: 1 | remaining: 159s    
step 00647 (46.9%) | loss: 3.015559 | lrm: 0.91 | dt: 220ms | tok/sec: 1,189,973 | mfu: 41.2% | epoch: 1 | remaining: 159s    
step 00648 (47.0%) | loss: 3.012746 | lrm: 0.91 | dt: 222ms | tok/sec: 1,182,980 | mfu: 41.0% | epoch: 1 | remaining: 159s    
step 00649 (47.1%) | loss: 3.013045 | lrm: 0.91 | dt: 220ms | tok/sec: 1,192,535 | mfu: 41.3% | epoch: 1 | remaining: 159s    
step 00650 (47.1%) | loss: 3.008898 | lrm: 0.91 | dt: 221ms | tok/sec: 1,184,287 | mfu: 41.0% | epoch: 1 | remaining: 158s    
step 00651 (47.2%) | loss: 3.007238 | lrm: 0.91 | dt: 220ms | tok/sec: 1,188,934 | mfu: 41.2% | epoch: 1 | remaining: 158s    
step 00652 (47.3%) | loss: 3.002962 | lrm: 0.90 | dt: 221ms | tok/sec: 1,183,720 | mfu: 41.0% | epoch: 1 | remaining: 158s    
step 00653 (47.4%) | loss: 3.007794 | lrm: 0.90 | dt: 220ms | tok/sec: 1,191,524 | mfu: 41.3% | epoch: 1 | remaining: 158s    
step 00654 (47.4%) | loss: 3.010657 | lrm: 0.90 | dt: 221ms | tok/sec: 1,187,722 | mfu: 41.2% | epoch: 1 | remaining: 158s    
step 00655 (47.5%) | loss: 3.015647 | lrm: 0.90 | dt: 221ms | tok/sec: 1,184,352 | mfu: 41.0% | epoch: 1 | remaining: 157s    
step 00656 (47.6%) | loss: 3.010542 | lrm: 0.90 | dt: 221ms | tok/sec: 1,187,462 | mfu: 41.1% | epoch: 1 | remaining: 157s    
step 00657 (47.6%) | loss: 3.006352 | lrm: 0.90 | dt: 221ms | tok/sec: 1,185,643 | mfu: 41.1% | epoch: 1 | remaining: 157s    
step 00658 (47.7%) | loss: 3.006688 | lrm: 0.90 | dt: 225ms | tok/sec: 1,167,672 | mfu: 40.5% | epoch: 1 | remaining: 157s    
step 00659 (47.8%) | loss: 3.009443 | lrm: 0.90 | dt: 222ms | tok/sec: 1,178,674 | mfu: 40.8% | epoch: 1 | remaining: 156s    
step 00660 (47.9%) | loss: 3.011942 | lrm: 0.89 | dt: 221ms | tok/sec: 1,186,131 | mfu: 41.1% | epoch: 1 | remaining: 156s    
step 00661 (47.9%) | loss: 3.009913 | lrm: 0.89 | dt: 220ms | tok/sec: 1,192,296 | mfu: 41.3% | epoch: 1 | remaining: 156s    
step 00662 (48.0%) | loss: 3.009860 | lrm: 0.89 | dt: 220ms | tok/sec: 1,193,352 | mfu: 41.4% | epoch: 1 | remaining: 156s    
step 00663 (48.1%) | loss: 3.012275 | lrm: 0.89 | dt: 221ms | tok/sec: 1,186,634 | mfu: 41.1% | epoch: 1 | remaining: 156s    
step 00664 (48.2%) | loss: 3.015273 | lrm: 0.89 | dt: 220ms | tok/sec: 1,194,058 | mfu: 41.4% | epoch: 1 | remaining: 155s    
step 00665 (48.2%) | loss: 3.013669 | lrm: 0.89 | dt: 219ms | tok/sec: 1,197,234 | mfu: 41.5% | epoch: 1 | remaining: 155s    
step 00666 (48.3%) | loss: 3.015561 | lrm: 0.89 | dt: 219ms | tok/sec: 1,197,625 | mfu: 41.5% | epoch: 1 | remaining: 155s    
step 00667 (48.4%) | loss: 3.014275 | lrm: 0.89 | dt: 221ms | tok/sec: 1,186,674 | mfu: 41.1% | epoch: 1 | remaining: 155s    
step 00668 (48.5%) | loss: 3.013656 | lrm: 0.89 | dt: 219ms | tok/sec: 1,197,516 | mfu: 41.5% | epoch: 1 | remaining: 154s    
step 00669 (48.5%) | loss: 3.012334 | lrm: 0.88 | dt: 221ms | tok/sec: 1,186,948 | mfu: 41.1% | epoch: 1 | remaining: 154s    
step 00670 (48.6%) | loss: 3.013626 | lrm: 0.88 | dt: 220ms | tok/sec: 1,192,731 | mfu: 41.3% | epoch: 1 | remaining: 154s    
step 00671 (48.7%) | loss: 3.011390 | lrm: 0.88 | dt: 221ms | tok/sec: 1,183,507 | mfu: 41.0% | epoch: 1 | remaining: 154s    
step 00672 (48.7%) | loss: 3.002665 | lrm: 0.88 | dt: 219ms | tok/sec: 1,199,508 | mfu: 41.6% | epoch: 1 | remaining: 154s    
step 00673 (48.8%) | loss: 3.005265 | lrm: 0.88 | dt: 219ms | tok/sec: 1,199,432 | mfu: 41.6% | epoch: 1 | remaining: 153s    
step 00674 (48.9%) | loss: 3.005948 | lrm: 0.88 | dt: 220ms | tok/sec: 1,190,968 | mfu: 41.3% | epoch: 1 | remaining: 153s    
step 00675 (49.0%) | loss: 3.010627 | lrm: 0.88 | dt: 221ms | tok/sec: 1,186,698 | mfu: 41.1% | epoch: 1 | remaining: 153s    
step 00676 (49.0%) | loss: 3.007564 | lrm: 0.88 | dt: 221ms | tok/sec: 1,187,098 | mfu: 41.1% | epoch: 1 | remaining: 153s    
step 00677 (49.1%) | loss: 3.005950 | lrm: 0.87 | dt: 220ms | tok/sec: 1,190,377 | mfu: 41.2% | epoch: 1 | remaining: 152s    
step 00678 (49.2%) | loss: 3.005907 | lrm: 0.87 | dt: 220ms | tok/sec: 1,191,699 | mfu: 41.3% | epoch: 1 | remaining: 152s    
step 00679 (49.3%) | loss: 3.006411 | lrm: 0.87 | dt: 218ms | tok/sec: 1,201,885 | mfu: 41.6% | epoch: 1 | remaining: 152s    
step 00680 (49.3%) | loss: 2.999296 | lrm: 0.87 | dt: 220ms | tok/sec: 1,190,576 | mfu: 41.3% | epoch: 1 | remaining: 152s    
step 00681 (49.4%) | loss: 3.001853 | lrm: 0.87 | dt: 221ms | tok/sec: 1,187,755 | mfu: 41.2% | epoch: 1 | remaining: 152s    
step 00682 (49.5%) | loss: 3.004611 | lrm: 0.87 | dt: 219ms | tok/sec: 1,198,063 | mfu: 41.5% | epoch: 1 | remaining: 151s    
step 00683 (49.6%) | loss: 3.008977 | lrm: 0.87 | dt: 221ms | tok/sec: 1,186,501 | mfu: 41.1% | epoch: 1 | remaining: 151s    
step 00684 (49.6%) | loss: 3.005635 | lrm: 0.87 | dt: 221ms | tok/sec: 1,187,853 | mfu: 41.2% | epoch: 1 | remaining: 151s    
step 00685 (49.7%) | loss: 3.007138 | lrm: 0.87 | dt: 218ms | tok/sec: 1,204,108 | mfu: 41.7% | epoch: 1 | remaining: 151s    
step 00686 (49.8%) | loss: 3.010445 | lrm: 0.86 | dt: 221ms | tok/sec: 1,185,365 | mfu: 41.1% | epoch: 1 | remaining: 150s    
step 00687 (49.8%) | loss: 3.006151 | lrm: 0.86 | dt: 221ms | tok/sec: 1,186,648 | mfu: 41.1% | epoch: 1 | remaining: 150s    
step 00688 (49.9%) | loss: 3.010691 | lrm: 0.86 | dt: 219ms | tok/sec: 1,195,388 | mfu: 41.4% | epoch: 1 | remaining: 150s    
step 00689 (50.0%) | loss: 3.009794 | lrm: 0.86 | dt: 223ms | tok/sec: 1,177,541 | mfu: 40.8% | epoch: 1 | remaining: 150s    
step 00690 (50.1%) | loss: 3.009523 | lrm: 0.86 | dt: 221ms | tok/sec: 1,187,797 | mfu: 41.2% | epoch: 1 | remaining: 150s    
step 00691 (50.1%) | loss: 3.014209 | lrm: 0.86 | dt: 221ms | tok/sec: 1,188,269 | mfu: 41.2% | epoch: 1 | remaining: 149s    
step 00692 (50.2%) | loss: 3.011297 | lrm: 0.86 | dt: 221ms | tok/sec: 1,184,652 | mfu: 41.1% | epoch: 1 | remaining: 149s    
step 00693 (50.3%) | loss: 3.007109 | lrm: 0.86 | dt: 221ms | tok/sec: 1,184,179 | mfu: 41.0% | epoch: 1 | remaining: 149s    
step 00694 (50.4%) | loss: 3.006806 | lrm: 0.85 | dt: 221ms | tok/sec: 1,183,954 | mfu: 41.0% | epoch: 1 | remaining: 149s    
step 00695 (50.4%) | loss: 3.001945 | lrm: 0.85 | dt: 222ms | tok/sec: 1,181,217 | mfu: 40.9% | epoch: 1 | remaining: 148s    
step 00696 (50.5%) | loss: 3.001460 | lrm: 0.85 | dt: 222ms | tok/sec: 1,181,155 | mfu: 40.9% | epoch: 1 | remaining: 148s    
step 00697 (50.6%) | loss: 2.999060 | lrm: 0.85 | dt: 222ms | tok/sec: 1,183,121 | mfu: 41.0% | epoch: 1 | remaining: 148s    
step 00698 (50.7%) | loss: 2.995189 | lrm: 0.85 | dt: 223ms | tok/sec: 1,174,116 | mfu: 40.7% | epoch: 1 | remaining: 148s    
step 00699 (50.7%) | loss: 2.995482 | lrm: 0.85 | dt: 222ms | tok/sec: 1,181,940 | mfu: 41.0% | epoch: 1 | remaining: 148s    
step 00700 (50.8%) | loss: 2.995217 | lrm: 0.85 | dt: 220ms | tok/sec: 1,190,891 | mfu: 41.3% | epoch: 1 | remaining: 147s    
step 00701 (50.9%) | loss: 2.994686 | lrm: 0.85 | dt: 219ms | tok/sec: 1,194,370 | mfu: 41.4% | epoch: 1 | remaining: 147s    
step 00702 (51.0%) | loss: 2.993967 | lrm: 0.85 | dt: 221ms | tok/sec: 1,184,872 | mfu: 41.1% | epoch: 1 | remaining: 147s    
step 00703 (51.0%) | loss: 2.993904 | lrm: 0.84 | dt: 218ms | tok/sec: 1,200,459 | mfu: 41.6% | epoch: 1 | remaining: 147s    
step 00704 (51.1%) | loss: 2.991530 | lrm: 0.84 | dt: 221ms | tok/sec: 1,186,063 | mfu: 41.1% | epoch: 1 | remaining: 146s    
step 00705 (51.2%) | loss: 2.990228 | lrm: 0.84 | dt: 222ms | tok/sec: 1,182,326 | mfu: 41.0% | epoch: 1 | remaining: 146s    
step 00706 (51.2%) | loss: 2.993835 | lrm: 0.84 | dt: 220ms | tok/sec: 1,192,294 | mfu: 41.3% | epoch: 1 | remaining: 146s    
step 00707 (51.3%) | loss: 2.994015 | lrm: 0.84 | dt: 222ms | tok/sec: 1,182,935 | mfu: 41.0% | epoch: 1 | remaining: 146s    
step 00708 (51.4%) | loss: 2.990539 | lrm: 0.84 | dt: 218ms | tok/sec: 1,204,275 | mfu: 41.7% | epoch: 1 | remaining: 146s    
step 00709 (51.5%) | loss: 2.986395 | lrm: 0.84 | dt: 218ms | tok/sec: 1,205,178 | mfu: 41.8% | epoch: 1 | remaining: 145s    
step 00710 (51.5%) | loss: 2.988961 | lrm: 0.84 | dt: 219ms | tok/sec: 1,197,708 | mfu: 41.5% | epoch: 1 | remaining: 145s    
step 00711 (51.6%) | loss: 2.983889 | lrm: 0.83 | dt: 220ms | tok/sec: 1,188,907 | mfu: 41.2% | epoch: 1 | remaining: 145s    
step 00712 (51.7%) | loss: 2.984332 | lrm: 0.83 | dt: 222ms | tok/sec: 1,178,826 | mfu: 40.8% | epoch: 1 | remaining: 145s    
step 00713 (51.8%) | loss: 2.988244 | lrm: 0.83 | dt: 220ms | tok/sec: 1,194,005 | mfu: 41.4% | epoch: 1 | remaining: 145s    
step 00714 (51.8%) | loss: 2.982501 | lrm: 0.83 | dt: 218ms | tok/sec: 1,203,937 | mfu: 41.7% | epoch: 1 | remaining: 144s    
step 00715 (51.9%) | loss: 2.986995 | lrm: 0.83 | dt: 220ms | tok/sec: 1,192,386 | mfu: 41.3% | epoch: 1 | remaining: 144s    
step 00716 (52.0%) | loss: 2.982115 | lrm: 0.83 | dt: 221ms | tok/sec: 1,185,263 | mfu: 41.1% | epoch: 1 | remaining: 144s    
step 00717 (52.1%) | loss: 2.985547 | lrm: 0.83 | dt: 220ms | tok/sec: 1,188,994 | mfu: 41.2% | epoch: 1 | remaining: 144s    
step 00718 (52.1%) | loss: 2.982882 | lrm: 0.83 | dt: 218ms | tok/sec: 1,199,875 | mfu: 41.6% | epoch: 1 | remaining: 143s    
step 00719 (52.2%) | loss: 2.985068 | lrm: 0.83 | dt: 220ms | tok/sec: 1,191,913 | mfu: 41.3% | epoch: 1 | remaining: 143s    
step 00720 (52.3%) | loss: 2.983738 | lrm: 0.82 | dt: 222ms | tok/sec: 1,181,015 | mfu: 40.9% | epoch: 1 | remaining: 143s    
step 00721 (52.3%) | loss: 2.983082 | lrm: 0.82 | dt: 219ms | tok/sec: 1,195,763 | mfu: 41.4% | epoch: 1 | remaining: 143s    
step 00722 (52.4%) | loss: 2.981414 | lrm: 0.82 | dt: 220ms | tok/sec: 1,189,673 | mfu: 41.2% | epoch: 1 | remaining: 143s    
step 00723 (52.5%) | loss: 2.981840 | lrm: 0.82 | dt: 218ms | tok/sec: 1,199,941 | mfu: 41.6% | epoch: 1 | remaining: 142s    
step 00724 (52.6%) | loss: 2.975255 | lrm: 0.82 | dt: 221ms | tok/sec: 1,186,899 | mfu: 41.1% | epoch: 1 | remaining: 142s    
step 00725 (52.6%) | loss: 2.972056 | lrm: 0.82 | dt: 222ms | tok/sec: 1,178,493 | mfu: 40.8% | epoch: 1 | remaining: 142s    
step 00726 (52.7%) | loss: 2.980286 | lrm: 0.82 | dt: 222ms | tok/sec: 1,183,031 | mfu: 41.0% | epoch: 1 | remaining: 142s    
step 00727 (52.8%) | loss: 2.982503 | lrm: 0.82 | dt: 220ms | tok/sec: 1,189,884 | mfu: 41.2% | epoch: 1 | remaining: 141s    
step 00728 (52.9%) | loss: 2.982892 | lrm: 0.81 | dt: 218ms | tok/sec: 1,203,817 | mfu: 41.7% | epoch: 1 | remaining: 141s    
step 00729 (52.9%) | loss: 2.980146 | lrm: 0.81 | dt: 222ms | tok/sec: 1,179,296 | mfu: 40.9% | epoch: 1 | remaining: 141s    
step 00730 (53.0%) | loss: 2.982079 | lrm: 0.81 | dt: 223ms | tok/sec: 1,176,887 | mfu: 40.8% | epoch: 1 | remaining: 141s    
step 00731 (53.1%) | loss: 2.981715 | lrm: 0.81 | dt: 220ms | tok/sec: 1,189,145 | mfu: 41.2% | epoch: 1 | remaining: 141s    
step 00732 (53.2%) | loss: 2.975355 | lrm: 0.81 | dt: 219ms | tok/sec: 1,198,069 | mfu: 41.5% | epoch: 1 | remaining: 140s    
step 00733 (53.2%) | loss: 2.973513 | lrm: 0.81 | dt: 222ms | tok/sec: 1,179,012 | mfu: 40.9% | epoch: 1 | remaining: 140s    
step 00734 (53.3%) | loss: 2.974806 | lrm: 0.81 | dt: 220ms | tok/sec: 1,189,417 | mfu: 41.2% | epoch: 1 | remaining: 140s    
step 00735 (53.4%) | loss: 2.977806 | lrm: 0.81 | dt: 223ms | tok/sec: 1,174,042 | mfu: 40.7% | epoch: 1 | remaining: 140s    
step 00736 (53.4%) | loss: 2.976973 | lrm: 0.81 | dt: 220ms | tok/sec: 1,190,787 | mfu: 41.3% | epoch: 1 | remaining: 139s    
step 00737 (53.5%) | loss: 2.977382 | lrm: 0.80 | dt: 219ms | tok/sec: 1,195,382 | mfu: 41.4% | epoch: 1 | remaining: 139s    
step 00738 (53.6%) | loss: 2.971132 | lrm: 0.80 | dt: 222ms | tok/sec: 1,179,665 | mfu: 40.9% | epoch: 1 | remaining: 139s    
step 00739 (53.7%) | loss: 2.973087 | lrm: 0.80 | dt: 223ms | tok/sec: 1,174,690 | mfu: 40.7% | epoch: 1 | remaining: 139s    
step 00740 (53.7%) | loss: 2.971684 | lrm: 0.80 | dt: 221ms | tok/sec: 1,186,220 | mfu: 41.1% | epoch: 1 | remaining: 139s    
step 00741 (53.8%) | loss: 2.969474 | lrm: 0.80 | dt: 219ms | tok/sec: 1,196,476 | mfu: 41.5% | epoch: 1 | remaining: 138s    
step 00742 (53.9%) | loss: 2.966709 | lrm: 0.80 | dt: 222ms | tok/sec: 1,182,383 | mfu: 41.0% | epoch: 1 | remaining: 138s    
step 00743 (54.0%) | loss: 2.966059 | lrm: 0.80 | dt: 220ms | tok/sec: 1,191,258 | mfu: 41.3% | epoch: 1 | remaining: 138s    
step 00744 (54.0%) | loss: 2.963445 | lrm: 0.80 | dt: 221ms | tok/sec: 1,185,805 | mfu: 41.1% | epoch: 1 | remaining: 138s    
step 00745 (54.1%) | loss: 2.967675 | lrm: 0.79 | dt: 218ms | tok/sec: 1,201,564 | mfu: 41.6% | epoch: 1 | remaining: 137s    
step 00746 (54.2%) | loss: 2.963876 | lrm: 0.79 | dt: 219ms | tok/sec: 1,194,413 | mfu: 41.4% | epoch: 1 | remaining: 137s    
step 00747 (54.3%) | loss: 2.965453 | lrm: 0.79 | dt: 218ms | tok/sec: 1,199,979 | mfu: 41.6% | epoch: 1 | remaining: 137s    
step 00748 (54.3%) | loss: 2.970167 | lrm: 0.79 | dt: 222ms | tok/sec: 1,181,254 | mfu: 40.9% | epoch: 1 | remaining: 137s    
step 00749 (54.4%) | loss: 2.965362 | lrm: 0.79 | dt: 223ms | tok/sec: 1,173,182 | mfu: 40.7% | epoch: 1 | remaining: 137s    
step 00750 (54.5%) | loss: 2.960822 | lrm: 0.79 | dt: 218ms | tok/sec: 1,200,906 | mfu: 41.6% | epoch: 1 | remaining: 136s    
step 00751 (54.6%) | loss: 2.960326 | lrm: 0.79 | dt: 219ms | tok/sec: 1,196,400 | mfu: 41.5% | epoch: 1 | remaining: 136s    
step 00752 (54.6%) | loss: 2.957228 | lrm: 0.79 | dt: 221ms | tok/sec: 1,187,140 | mfu: 41.1% | epoch: 1 | remaining: 136s    
step 00753 (54.7%) | loss: 2.959067 | lrm: 0.79 | dt: 223ms | tok/sec: 1,178,165 | mfu: 40.8% | epoch: 1 | remaining: 136s    
step 00754 (54.8%) | loss: 2.961224 | lrm: 0.78 | dt: 221ms | tok/sec: 1,188,033 | mfu: 41.2% | epoch: 1 | remaining: 135s    
step 00755 (54.8%) | loss: 2.960554 | lrm: 0.78 | dt: 220ms | tok/sec: 1,189,558 | mfu: 41.2% | epoch: 1 | remaining: 135s    
step 00756 (54.9%) | loss: 2.963829 | lrm: 0.78 | dt: 220ms | tok/sec: 1,192,028 | mfu: 41.3% | epoch: 1 | remaining: 135s    
step 00757 (55.0%) | loss: 2.965182 | lrm: 0.78 | dt: 222ms | tok/sec: 1,181,235 | mfu: 40.9% | epoch: 1 | remaining: 135s    
step 00758 (55.1%) | loss: 2.968605 | lrm: 0.78 | dt: 223ms | tok/sec: 1,175,745 | mfu: 40.7% | epoch: 1 | remaining: 135s    
step 00759 (55.1%) | loss: 2.966551 | lrm: 0.78 | dt: 222ms | tok/sec: 1,181,616 | mfu: 40.9% | epoch: 1 | remaining: 134s    
step 00760 (55.2%) | loss: 2.961970 | lrm: 0.78 | dt: 221ms | tok/sec: 1,187,797 | mfu: 41.2% | epoch: 1 | remaining: 134s    
step 00761 (55.3%) | loss: 2.956240 | lrm: 0.78 | dt: 223ms | tok/sec: 1,174,335 | mfu: 40.7% | epoch: 1 | remaining: 134s    
step 00762 (55.4%) | loss: 2.958790 | lrm: 0.77 | dt: 222ms | tok/sec: 1,181,414 | mfu: 40.9% | epoch: 1 | remaining: 134s    
step 00763 (55.4%) | loss: 2.960859 | lrm: 0.77 | dt: 222ms | tok/sec: 1,179,742 | mfu: 40.9% | epoch: 1 | remaining: 133s    
step 00764 (55.5%) | loss: 2.959930 | lrm: 0.77 | dt: 221ms | tok/sec: 1,187,925 | mfu: 41.2% | epoch: 1 | remaining: 133s    
step 00765 (55.6%) | loss: 2.957388 | lrm: 0.77 | dt: 220ms | tok/sec: 1,194,147 | mfu: 41.4% | epoch: 1 | remaining: 133s    
step 00766 (55.7%) | loss: 2.953775 | lrm: 0.77 | dt: 219ms | tok/sec: 1,195,239 | mfu: 41.4% | epoch: 1 | remaining: 133s    
step 00767 (55.7%) | loss: 2.952991 | lrm: 0.77 | dt: 223ms | tok/sec: 1,174,932 | mfu: 40.7% | epoch: 1 | remaining: 133s    
step 00768 (55.8%) | loss: 2.956314 | lrm: 0.77 | dt: 220ms | tok/sec: 1,191,424 | mfu: 41.3% | epoch: 1 | remaining: 132s    
step 00769 (55.9%) | loss: 2.957347 | lrm: 0.77 | dt: 221ms | tok/sec: 1,187,822 | mfu: 41.2% | epoch: 1 | remaining: 132s    
step 00770 (56.0%) | loss: 2.954121 | lrm: 0.77 | dt: 219ms | tok/sec: 1,194,290 | mfu: 41.4% | epoch: 1 | remaining: 132s    
step 00771 (56.0%) | loss: 2.957271 | lrm: 0.76 | dt: 221ms | tok/sec: 1,186,800 | mfu: 41.1% | epoch: 1 | remaining: 132s    
